SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,_row_id,tier,confidence_score,reasons,flags,ean_exact_match,title_similarity,shared_tokens
TWO TONE PLASTIC TUMBERS,"PMS TWO TONE PLASTIC TUMBLER 2 ASSORTED COLOURS, 834150",5.05057E+12,5.05057E+12,B0CPLMLG2T,0.804,7.02,1.3425,110.0409836,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.62, shared=3)",False,https://www.efghousewares.co.uk/two-tone-plastic-tumbers-108309,https://www.amazon.co.uk/dp/B0CPLMLG2T,,Two Tone Plastic Tumbers 108309,274,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.62, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.615,3
NAGCHAMPA INCENSE HOLDER LARGE,JRose Collections Wooden Nagchampa Incense Joss Stick Cone Holder Smoke Box Made by Rosewood with 10 Satya Incense Sticks,5.02442E+12,5.02442E+12,B0BX72TDJD,2.82,11.24,2.916666667,100.5747126,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.37, shared=3)",False,https://www.efghousewares.co.uk/nagchampa-incense-large,https://www.amazon.co.uk/dp/B0BX72TDJD,,Nagchampa Incense Large,275,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.37, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.371,3
PET BLANKET 55X80CM,PET BLANKET 55CM X 80CM 3 ASSORTED,5.05057E+12,5.05057E+12,B0CPLMQPS1,1.1232,7.56,1.459,98.18304172,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL,"EAN digits match but checksum invalid | Weak title match (sim=0.72, shared=2) | Brand match: pet",False,https://www.efghousewares.co.uk/pet-blanket-55x80cm,https://www.amazon.co.uk/dp/B0CPLMQPS1,,Other,276,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.72, shared=2) | Brand match: pet",EAN_CHECKSUM_FAIL,False,0.717,2
MAGNETIC NOTICE  BOARD 60X40,Magnetic Whiteboard (60cm x 40cm) (White),5.02183E+12,5.02183E+12,B08VGY53JG,6.576,19.99,5.719583333,94.85212825,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL,"EAN digits match but checksum invalid | Weak title match (sim=0.68, shared=1) | Brand match: magnetic",False,https://www.efghousewares.co.uk/magnetic-notice-board-60x40,https://www.amazon.co.uk/dp/B08VGY53JG,,Magnetic Notice Board 60X40,277,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.68, shared=1) | Brand match: magnetic",EAN_CHECKSUM_FAIL,False,0.677,1
MOMENTS STANDING PLAQUE - DAD,"""Dad"" Sentimental Moments Message Plaque Freestanding Or Hanging Gift MO113",5.01722E+12,5.01722E+12,B0B4B6Y126,5.364,17.99,4.551666667,90.67065073,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.40, shared=3)",False,https://www.efghousewares.co.uk/moments-standing-plaque-dad-114758,https://www.amazon.co.uk/dp/B0B4B6Y126,,Moments Standing Plaque Dad 114758,278,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.40, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.396,3
MATCHO EDT 100ML FOR MEN EACH,MATCHO FOR MEN(D),5.05517E+12,5.05517E+12,B09MZQ7V1D,2.148,10.99,2.018333333,86.25356125,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL,"EAN digits match but checksum invalid | Weak title match (sim=0.64, shared=2) | Brand match: matcho",False,https://www.efghousewares.co.uk/matcho-edt-100ml-for-men-each-110045,https://www.amazon.co.uk/dp/B09MZQ7V1D,,Matcho Edt 100Ml For Men Each 110045,279,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.64, shared=2) | Brand match: matcho",EAN_CHECKSUM_FAIL,False,0.636,2
PRIMA SINK PLUGS 5PK ASSORTED SIZES 14/9,Pack Of 5 Assorted Universal Sink Plugs,5.03867E+12,5.03867E+12,B08ZH6WHJF,1.008,6.04,1.183333333,85.13189448,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.38, shared=3)",False,https://www.efghousewares.co.uk/prima-sink-plugs-5pk-asrtd-sizes-14-9,https://www.amazon.co.uk/dp/B08ZH6WHJF,,Prima Sink Plugs 5Pk Asrtd Sizes 14 9,280,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.38, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.385,3
DAEWOO TIMER 7 DAY PLUG IN,Connect IT 7 Day Plug-in Timer,5.025E+12,5.025E+12,B004V9BF8M,3.768,12.99,3.025,81.97831978,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.58, shared=3)",False,https://www.efghousewares.co.uk/daewoo-timer-7-day-plug-in,https://www.amazon.co.uk/dp/B004V9BF8M,,Daewoo Timer 7 Day Plug In,281,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.58, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.582,3
RYSONS PLASTIC BOWLS W/STRAW 4PCE,"Plastic 4 Sippy Bowls Bowls with Built in Straw - Green, Blue, Orange & Purple",5.05624E+12,5.05624E+12,B0863MYSTY,1.14,7.05,1.125,75,50,,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.43, shared=3)",False,https://www.efghousewares.co.uk/rysons-plastic-bowls-w-straw-4pce,https://www.amazon.co.uk/dp/B0863MYSTY,Available (see Keepa data),Rysons Plastic Bowls W Straw 4Pce,282,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.43, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.434,3
LAV BUTTER DISH 405CC,LAV -- 145010,8.69295E+12,8.69295E+12,B08MJSBZY4,1.704,8.99,1.471666667,74.70389171,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL,"EAN digits match but checksum invalid | Weak title match (sim=0.44, shared=1) | Brand match: lav",False,https://www.efghousewares.co.uk/lav-buter-dish-405cc-112093,https://www.amazon.co.uk/dp/B08MJSBZY4,,Lav Buter Dish 405Cc 112093,283,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.44, shared=1) | Brand match: lav",EAN_CHECKSUM_FAIL,False,0.438,1
SECURIT EURO LOCK HANDLE 150MM ALUMINIUM,ALU Euro Lock HDLS 150MM S3080,5.01992E+12,5.01992E+12,B00JFY5YKI,4.572,15.1,3.213333333,73.70030581,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.63, shared=3)",False,https://www.efghousewares.co.uk/securit-euro-lock-handle-150mm-aluminium,https://www.amazon.co.uk/dp/B00JFY5YKI,,Securit Euro Lock Handle 150Mm Aluminium,284,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.63, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.629,3
MILESTONES BEER GLASS 18TH BIRTHDAY,Birthday Pint Beer Glass with Silver Detail - 18,5.01722E+12,5.01722E+12,B0C37NT5XX,5.976,16.9,3.013333333,54.49065702,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.54, shared=3)",False,https://www.efghousewares.co.uk/milestones-beer-glass-18th-birthday-114807,https://www.amazon.co.uk/dp/B0C37NT5XX,,Milestones Beer Glass 18Th Birthday 114807,286,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.54, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.537,3
PRODEC BLACK HANDLE CAGE FRAME 9in,"Plastic Roller Cage Frame 9"" Push Fit Roller Frame Plastic Handle",5.0192E+12,5.0192E+12,B086SFJWP8,2.28,8.31,1.235,50.40816327,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.43, shared=3)",False,https://www.efghousewares.co.uk/prodec-black-handle-cage-frame-9in,https://www.amazon.co.uk/dp/B086SFJWP8,,Prodec Black Handle Cage Frame 9In,287,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.43, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.429,3
ULTRATAPE FRAGILE RED/WHITE  PK6,RED/White 33M PK6,5.02779E+12,5.02779E+12,B00F4LH10C,6.984,18.99,3.135,49.21507064,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.55, shared=3)",False,https://www.efghousewares.co.uk/ultratape-fragile-red/white-pk6-3023,https://www.amazon.co.uk/dp/B00F4LH10C,,White Pk6 3023,288,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.55, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.553,3
TIME SHOCK GAME,"A to Z Time Shock Game, Blue",5.01287E+12,5.01287E+12,B07ZQHRVYK,3.828,11.54,1.486666667,39.75044563,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.71, shared=3)",False,https://www.efghousewares.co.uk/time-shock-game,https://www.amazon.co.uk/dp/B07ZQHRVYK,,Time Shock Game,289,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.71, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.714,3
COOPER & PALS SQUEAKY CHIKEN,Cooper & Pals Squawking Chicken Toy For Dogs,5.05557E+12,5.05557E+12,B08ZL14VNR,0.852,6.11,0.491666667,39.02116402,50,50,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL,"EAN digits match but checksum invalid | Weak title match (sim=0.71, shared=2) | Brand match: cooper",False,https://www.efghousewares.co.uk/cooper-pals-squeaky-chiken-110775,https://www.amazon.co.uk/dp/B08ZL14VNR,,Cooper Pals Squeaky Chiken 110775,290,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.71, shared=2) | Brand match: cooper",EAN_CHECKSUM_FAIL,False,0.714,2
PAN AROMA BATH OIL W/BATH BOMB - VANILLA & COCONUT GIFT SET,Bath Oil & Bath Bomb Gift Set Vanilla Coconut Chamomile Jasmin Scent Elysium Spa,5.05325E+12,5.05325E+12,B0CLVSG1FK,2.9808,8.79,0.941,31.0151615,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.59, shared=6)",False,https://www.efghousewares.co.uk/pan-aroma-bath-oil-w/bath-bomb-vanilla-coconut-gift-set-104128,https://www.amazon.co.uk/dp/B0CLVSG1FK,,Other,291,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.59, shared=6)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.593,6
KIDS RAINBOW UMBRELLA,Gem Imports Kids Childrens Rainbow Crook Handle Umbrella Rainbow Stripe Umbrella,5.05628E+12,5.05628E+12,B0CRZ7YRKB,2.352,9.99,0.665,26.4940239,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=3)",False,https://www.efghousewares.co.uk/kids-rainbow-umbrella-106635,https://www.amazon.co.uk/dp/B0CRZ7YRKB,,Kids Rainbow Umbrella 106635,292,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.416,3
DOOR MAT PVC COIR  WELCOME ASSORTED  60 X 40CM,Optimal Products Doormats Non Slip Natural Coir Welcome Indoor Home Outdoor Garden Mat (Welcome Two),5.05532E+12,5.05532E+12,B09CZ617M8,5.1552,11.95,1.208583333,24.9398129,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=3)",False,https://www.efghousewares.co.uk/door-mat-pvc-coir-welcome-assorted-60-x-40cm-117712,https://www.amazon.co.uk/dp/B09CZ617M8,,Other,293,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.417,3
MEMORIAL FEATHER HEART WHITE & SILVER MUM & DAD 15X15CM,"Mum and DAD - White & Silver Angel Feather Memorial Heart Tribute, Grave Remembrance Ornament",5.05536E+12,5.05536E+12,B07F76L4YK,5.196,11.95,1.174583333,24.0693306,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.38, shared=7)",False,https://www.efghousewares.co.uk/memorial-feather-heart-white-silver-mum-dad-15x15cm-110890,https://www.amazon.co.uk/dp/B07F76L4YK,,Memorial Feather Heart White Silver Mum Dad 15X15Cm 110890,294,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.38, shared=7)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.378,7
ULTRATAPE CLEAR GAFFA TAPE 49 X 20M,Clear Heavy Duty Waterproof Cloth Duct Tape 50mm x 20m x 1 roll,5.02779E+12,5.02779E+12,B07FY99GR6,5.052,11.76,1.09,22.89915966,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.41, shared=3)",False,https://www.efghousewares.co.uk/ultratape-clear-gaffa-tape-49-x-20m,https://www.amazon.co.uk/dp/B07FY99GR6,,Ultratape Clear Gaffa Tape 49 X 20M,296,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.41, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.408,3
SANCTUARY GARDEN DECORATION MR SCARECROW 24INCH 3 ASSORTED,Roots & Shoots SET 3 GARDEN BOY SCARECROW GARDEN DECORATION STICK ORNAMENT NOVELTY BIRD SCARER,5.02557E+12,5.02557E+12,B083KNMJH6,1.764,10.17,0.435,21.53465347,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.44, shared=3)",False,https://www.efghousewares.co.uk/mr-scarecrow-garden-decoration-3-assorted-24-inches-120218,https://www.amazon.co.uk/dp/B083KNMJH6,,Mr Scarecrow Garden Decoration 3 Assorted 24 Inches 120218,297,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.44, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.437,3
RHINO LABEL CARPET TAPE D/S 50MMX25M,50mmx25m ROLL DOUBLE SIDED PVC ADHESIVE CARPET TAPE NEW,5.02779E+12,5.02779E+12,B008KYD1UO,3.096,9.13,0.648333333,20.71352503,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.38, shared=3)",False,https://www.efghousewares.co.uk/rhino-label-carpet-tape-d-s-50mmx25m,https://www.amazon.co.uk/dp/B008KYD1UO,Available (see Keepa data),Rhino Label Carpet Tape D S 50Mmx25M,298,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.38, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.378,3
INFAPOWER KEYBOARD WATERPROOF,"Infapower Full Size Wired Keyboard, Black",5.06024E+12,5.06024E+12,B078GYV6Q2,4.44,12.5,0.796666667,18.74509804,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL,"EAN digits match but checksum invalid | Weak title match (sim=0.58, shared=2) | Brand match: infapower",False,https://www.efghousewares.co.uk/infapower-keyboard-waterproof,https://www.amazon.co.uk/dp/B078GYV6Q2,Available (see Keepa data),Infapower Keyboard Waterproof,299,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.58, shared=2) | Brand match: infapower",EAN_CHECKSUM_FAIL,False,0.58,2
SMART SOLAR LIGHT BUTTERFLY FIREFLY 30LED,30 Butterfly Firefly Solar String Lights,5.05064E+12,5.05064E+12,B084P99MLJ,6.924,13.94,1.144166667,18.10390295,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.49, shared=3)",False,https://www.efghousewares.co.uk/smart-solar-light-butterfly-firefly-30led,https://www.amazon.co.uk/dp/B084P99MLJ,,Smart Solar Light Butterfly Firefly 30Led,300,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.49, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.494,3
DEKTON PRECISION SCREWDRIVER 11PC SET,Dekton 11pc Precision Screwdriver - Anti Slip Handle With Rotating Cap For Ease Of Use And Precise Control| Accurately Machined For Ultimate Fit| Handy Storage Case| Includes 3 Phillips And 8 Flats,5.05544E+12,5.05544E+12,B00Q56YKF4,1.476,5.29,0.208333333,11.70411985,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=4) | Brand match: dekton",False,https://www.efghousewares.co.uk/dekton-precision-screwdriver-11pc-set,https://www.amazon.co.uk/dp/B00Q56YKF4,Available (see Keepa data),Dekton Precision Screwdriver 11Pc Set,302,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=4) | Brand match: dekton",EAN_CHECKSUM_FAIL,False,0.287,4
SIMMER RING,Simmer Ring Pan Mat Heat Diffuser For Gas Electric Cookers Stove Hob 21cm,5.05624E+12,5.05624E+12,B0BQRTLJS2,1.14,4.95,0.155,10.33333333,50,50,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL,"EAN digits match but checksum invalid | Weak title match (sim=0.26, shared=2) | Brand match: simmer",False,https://www.efghousewares.co.uk/simmer-ring-105738,https://www.amazon.co.uk/dp/B0BQRTLJS2,Available (see Keepa data),Simmer Ring 105738,303,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.26, shared=2) | Brand match: simmer",EAN_CHECKSUM_FAIL,False,0.262,2
MEMORIAL WATERPROOF GRAVESIDE LANTERN WITH ROBIN MUM & DAD,Mum & Dad Memorial Light Up Christmas Lantern - Robin Holly Floral Candle Graveside Memory Remembrance,5.05536E+12,5.05536E+12,B096KDXZLG,6.948,13.49,0.561666667,8.859095689,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.39, shared=6)",False,https://www.efghousewares.co.uk/memorial-waterproof-graveside-lantern-with-robin-mum-dad-110900,https://www.amazon.co.uk/dp/B096KDXZLG,,Memorial Waterproof Graveside Lantern With Robin Mum Dad 110900,304,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.39, shared=6)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.395,6
DEKTON IMPACT SOCKET ADAPTORS 4PC,Dekton 4PC Impact Socket Adaptors – Durable Tool Set for Converting Socket Sizes | Compatible with Impact Wrenches and Ratchets | Chrome Vanadium Steel for Strength and Longevity,5.05544E+12,5.05544E+12,B0F5HQPPN3,4.14,8.64,0.35,8.75,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL,"EAN digits match but checksum invalid | Weak title match (sim=0.31, shared=5) | Brand match: dekton",False,https://www.efghousewares.co.uk/dekton-impact-socket-adaptors-4pc-121222,https://www.amazon.co.uk/dp/B0F5HQPPN3,Available (see Keepa data),Dekton Impact Socket Adaptors 4Pc 121222,305,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.31, shared=5) | Brand match: dekton",EAN_CHECKSUM_FAIL,False,0.308,5
STORY OF LILY EDT 100ML POUR FEMME EACH,"Story of Lily Ladies perfume Natural Spray,Floral, 100 ml",5.05517E+12,5.05517E+12,B008HSBYS4,1.344,6,0.1,5.988023952,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL,"EAN digits match but checksum invalid | Weak title match (sim=0.47, shared=2) | Brand match: story",False,https://www.efghousewares.co.uk/story-of-lily-edt-100ml-pour-femme-each-110004,https://www.amazon.co.uk/dp/B008HSBYS4,Available (see Keepa data),Story Of Lily Edt 100Ml Pour Femme Each 110004,306,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.47, shared=2) | Brand match: story",EAN_CHECKSUM_FAIL,False,0.468,2
MASTERPLUG 4 GANG 2M LEAD,"Masterplug Four Socket Extension Lead, 2 Metre Cable, Unswitched, 4-Way Plug Extension Cable, Power Strip, Basic Power, White, 13A, 4G, 2m, BFG210N",5.01506E+12,5.01506E+12,B07XCLDKS3,3.36,8.74,0.190833333,5.696517413,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL,"EAN digits match but checksum invalid | Weak title match (sim=0.25, shared=2) | Brand match: masterplug",False,https://www.efghousewares.co.uk/masterplug-4-gang-2m-lead,https://www.amazon.co.uk/dp/B07XCLDKS3,,Masterplug 4 Gang 2M Lead,307,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.25, shared=2) | Brand match: masterplug",EAN_CHECKSUM_FAIL,False,0.248,2
MICROFIBRE PET TOWEL 100X50CM 2 COLS,"Microfibre Towel for Dog, 100cmx50cm Dog Towel for Drying Dogs, Quick Dry Absorbent Pet Towels, Soft, Lightweight Pet Fabric for Drying Dogs, Puppies & Cats, Ideal for Indoor, Outdoor & Travel Use",5.05252E+12,5.05252E+12,B0FF2TBK3X,2.22,7.25,0.131666667,5.486111111,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL,"EAN digits match but checksum invalid | Weak title match (sim=0.25, shared=3) | Brand match: microfibre",False,https://www.efghousewares.co.uk/microfibre-pet-towel-100x50cm-2-cols-116362,https://www.amazon.co.uk/dp/B0FF2TBK3X,Available (see Keepa data),Microfibre Pet Towel 100X50Cm 2 Cols 116362,308,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.25, shared=3) | Brand match: microfibre",EAN_CHECKSUM_FAIL,False,0.251,3
STORY OF LILAC EDT 100ML POUR FEMME EACH,Story of Lilac Womens Eau de Perfume Giftset Christmas Xmas Gift for Her,5.05517E+12,5.05517E+12,B07JR8KMN4,1.344,5.85,-0.015,-0.898203593,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.46, shared=2) | Brand match: story",False,https://www.efghousewares.co.uk/story-of-lilac-edt-100ml-pour-femme-each-110003,https://www.amazon.co.uk/dp/B07JR8KMN4,Available (see Keepa data),Story Of Lilac Edt 100Ml Pour Femme Each 110003,309,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.46, shared=2) | Brand match: story",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.464,2
LYNX GIFT SET SUNSET FRESH 3PC EACH,"Lynx Sunset Fresh Trio Gift Set with a body spray, a body wash and an anti-perspirant perfect for any occasion 3 piece",8.72018E+12,8.72018E+12,B0FG32Q5GB,7.38,14.29,-0.071666667,-1.069651741,100,100,100,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=4) | Brand match: lynx",False,https://www.efghousewares.co.uk/lynx-gift-set-sunset-fresh-3pc-each-124973,https://www.amazon.co.uk/dp/B0FG32Q5GB,Available (see Keepa data),Lynx Gift Set Sunset Fresh 3Pc Each 124973,310,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=4) | Brand match: lynx",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.291,4
