SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,tier,confidence_score,flags,reasons,ean_exact_match,Category,v2_tier,v2_confidence,v2_flags
Pan Aroma Lemongrass Scented Gel Air Freshener 190g,"GOD 1 Litre Odour Neutraliser Gel – Lemon Sherbet Scent. Fast Acting & Long Lasting Air Freshener. Extra Strong Formula. Eliminates Tough Odours in Kitchens, Garages, Utility Rooms & More (2 Pack)",5053249256023,5065021107171.0,B0FBRDFMMS,0.852,24.5,13.68416667,1086.044974,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","EAN mismatch: supplier=5053249256023 vs amazon=5065021107171,Weak title match (sim=0.29, shared=3),Suspiciously high ROI: 1086%,Price ratio 28.8x - likely mismatch",False,Wholesale Home Fragrance Candles Accessories,TIER_3_NEEDS_REVIEW,27,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Every Chef Stainless Steel Dinner Forks 4 Pack,"Lightsaber Star Wars, Light Saber Upgraded RGB 15 Colors, USB Rechargeable Lightsaber with Metal Handle, with Sounds Mode Laser Sword Toy for Kids and Adults Cosplay Party Gifts (60CM 1PC)",5055566960911,,B0DY77CB9N,0.828,25.99,13.40833333,1081.317204,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.23, shared=0),Suspiciously high ROI: 1081%,Price ratio 31.4x - likely mismatch",False,Wholesale Kitchen Utensils Cutlery,TIER_3_NEEDS_REVIEW,15,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Beech Wood Meat Hammer Large,"Capri Tools XZN Triple Square Bit Socket Set S2 Bolt Wrench Bit, Pack of 10",8904102160438,,B007UQLR9U,1.104,28.99,15.86833333,1079.478458,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.20, shared=0),Suspiciously high ROI: 1079%,Price ratio 26.3x - likely mismatch",False,Wholesale Kitchen Utensils Cutlery,TIER_3_NEEDS_REVIEW,15,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Dekton 100 Piece 4.8mm X 250mm White Cable Ties,"UoYeet Football Display Case with Ball Holder, Clear Display Box for Full Size Football Soccer Volleyballs, Sports Memorabilia Showcase",55055441434181,,B0CPPJRGJ6,1.488,35.99,19.32166667,1079.422719,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,TITLE_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Very weak title match (sim=0.13, shared=0),Suspiciously high ROI: 1079%,Price ratio 24.2x - likely mismatch",False,Fasteners Assortments,TIER_3_NEEDS_REVIEW,15,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
DID 55cm Bicycle Lock Assorted With 2 Keys,"Cliselda Acrylic Display Case with Black Base, Assemble Acrylic Display Box, Acrylic Box Curiosity Cube Plastic Dustproof Showcase for Display Collectible Action Figures Toys (20x20x30 cm)",5056338357441,,B0CKX1FG7P,0.888,26.99,13.89166667,1076.873385,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.15, shared=0),Suspiciously high ROI: 1077%,Price ratio 30.4x - likely mismatch",False,Wholesale Cycling,TIER_3_NEEDS_REVIEW,17,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Baby Shower Keepsake Advice Cards 12 Pack,"Replacement Evaporator Fan Motor for Refrigerator, DA31-00287B Freezer Cooling Fan Motor, # Replacing DA31-00334C, DA31-00334A, DA96-00968A, AP6803162, AP5948644, EAP9494284",5015302108021,,B0FFMG6MLM,0.264,17.49,8.245,1070.779221,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,TITLE_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Very weak title match (sim=0.15, shared=0),Suspiciously high ROI: 1071%,Price ratio 66.2x - likely mismatch",False,Wholesale Baby Shower,TIER_4_REJECTED,12,AMAZON_EAN_MISSING | TITLE_MISMATCH | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Every Chef Stainless Steel Tea Spoons 6 Pack,"Washing Machine Anti Interference Capacitor 0,47µF 16A/40°C 275V 50/60Hz with the Original Code 00623842 623842 9000 676768 for Bosch for Siemens - Warranty 10 Years - MONTERAL",5038673120195,,B0D8Q8KV1W,0.84,25.34,13.34666667,1067.733333,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.17, shared=0),Suspiciously high ROI: 1068%,Price ratio 30.2x - likely mismatch",False,Wholesale Crockery Dinnerware,TIER_3_NEEDS_REVIEW,15,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Hoot Skipping Rope 2.4m Assorted Colours,Childrens Skipping Ropes. Wooden Handle Skipping Ropes for Kids. 10 Colourful Jump Ropes for Outdoor Games and Children's Parties.,5056170313865,,B07H3MNWFY,0.912,24.99,13.98125,1067.270992,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.38, shared=1),Suspiciously high ROI: 1067%,Price ratio 27.4x - likely mismatch",False,Wholesale Games Activity Toys,TIER_3_NEEDS_REVIEW,32,AMAZON_EAN_MISSING | TITLE_WEAK | EXTREME_ROI | EXTREME_PRICE_RATIO
Glittery Unicorns Squish Toy CDU Assorted Colours,"Hot Bee Remote Control Unicorn Robot Toy for Girls - LED Dancing, Rechargeable STEM Learning Toys, for Kids Ages 3 4 5 6 Years old, Preschool Children's Presents for Girl, Purple",5033849929473,,B0D6YMYMQQ,0.828,25.99,13.15833333,1061.155914,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.26, shared=1),Suspiciously high ROI: 1061%,Price ratio 31.4x - likely mismatch",False,Wholesale Slime Squish Toys,TIER_3_NEEDS_REVIEW,20,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Pirate Sword Toy Assorted Colours,Dymo LetraTag 200B Bluetooth Label Maker | Compact Label Printer | Connects Through Bluetooth Wireless Technology to iOS and Android | Includes 1 White Paper Label Tape | Black,5413247023957,3026981728556.0,B0B7NV87X7,0.66,20.69,11.65166667,1059.242424,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","EAN mismatch: supplier=5413247023957 vs amazon=3026981728556,Weak title match (sim=0.18, shared=0),Suspiciously high ROI: 1059%,Price ratio 31.3x - likely mismatch",False,Combat Shooting Military,TIER_4_REJECTED,11,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Modena Two Tier Glass Cake Stand 18cm/23cm,"HP CF403A 201A Original LaserJet Toner Cartridge, Magenta, Single Pack, Standard",5015302426484,888793237977.0,B00UBMO4L8,4.164,72.59,42.52166667,1057.752902,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_ROI","EAN mismatch: supplier=5015302426484 vs amazon=888793237977,Weak title match (sim=0.34, shared=0),Suspiciously high ROI: 1058%",False,Wholesale Home Accessories,TIER_3_NEEDS_REVIEW,24,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI
DID 50mm Cast Iron Padlock With 3 Keys,Magmaus® PDL40 [Never-Rust] Heavy Duty Waterproof Outdoor Padlock with 3 Keys - Stainless Steel - [High Security Protection] - Ideal Gate or Shed Lock,5056338357144,,B09QQTLVGS,0.78,22.99,12.67458333,1056.215278,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.30, shared=2),Suspiciously high ROI: 1056%,Price ratio 29.5x - likely mismatch",False,Wholesale Home Security,TIER_3_NEEDS_REVIEW,33,AMAZON_EAN_MISSING | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
DID Foil Containers & Lids 18 Pack 14.5cm X 12cm X 4.5cm,"UoYeet Football Display Case with Ball Holder, Clear Display Box for Full Size Football Soccer Volleyballs, Sports Memorabilia Showcase",5056338353320,,B0CPPJRGJ6,1.536,35.99,19.28166667,1053.642987,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,TITLE_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Very weak title match (sim=0.10, shared=0),Suspiciously high ROI: 1054%,Price ratio 23.4x - likely mismatch",False,Wholesale Foil,TIER_4_REJECTED,13,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Wholesale Clippasafe Water-filled Ice-cream Baby Teether | Pound Wholesale,"egr Cooler Delete for for M47N2 M57N2 Diesel Engines, EGR Delete Removal Replacement for E87 E90 E91 E92 E93 E60 E61 E83 E70, Technical References 11717804381 and 117177920032 UK",5015876023683,,B0F1CWVHWL,0.876,25.99,13.47833333,1052.994792,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.20, shared=0),Suspiciously high ROI: 1053%,Price ratio 29.7x - likely mismatch",False,Wholesale Teethers Comforters,TIER_3_NEEDS_REVIEW,15,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Prima Stainless Steel Round Dough Cutter,"Lenor Outdoorable Fabric Conditioner 480 Washes (8x60), Spring Awakening - Ultra Concentrated Freshness",5038673131597,8700216724968.0,B0DT9PMDGV,1.104,32.0,15.46666667,1052.154195,TIER_4_REJECTED,0,"EAN_MISMATCH,TITLE_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","EAN mismatch: supplier=5038673131597 vs amazon=8700216724968,Very weak title match (sim=0.14, shared=0),Suspiciously high ROI: 1052%,Price ratio 29.0x - likely mismatch",False,Wholesale Baking,TIER_3_NEEDS_REVIEW,15,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Marksman Hand Trowel With Foam Handle,"Kingswood Green® 4-Piece Garden Tool Gift Set | Ash Wooden Handles | Trowel, Hand Transplanter, Weeder & Fork | Made with Stainless Steel",5038673700861,5060657740273.0,B0B5H4KQ9C,0.852,25.99,13.23833333,1050.661376,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","EAN mismatch: supplier=5038673700861 vs amazon=5060657740273,Weak title match (sim=0.30, shared=2),Suspiciously high ROI: 1051%,Price ratio 30.5x - likely mismatch",False,Garden Tools,TIER_3_NEEDS_REVIEW,30,EAN_MISMATCH | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Bello Plastic Teal Honeycomb Pitcher 2l,"The Original Gluggle Jug - Orange Glug Jug in XL, 28cm 1.4L - Gug Glug Fish Shaped Jug - Decorative Glugging Water, Cocktail, Wine & Gin Pitcher, Decanter or Vase - Hand Made in Britain",5015302421939,5055200706486.0,B0D9NFJNZG,2.208,44.99,25.10166667,1050.27894,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","EAN mismatch: supplier=5015302421939 vs amazon=5055200706486,Weak title match (sim=0.18, shared=1),Suspiciously high ROI: 1050%,Price ratio 20.4x - likely mismatch",False,Wholesale Plastic Disposable,TIER_3_NEEDS_REVIEW,15,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Pan Aroma Sleeve Wrap Apple & Cinnamon Scented Candle,"M&SENSE Creamy Vanilla Pie Extra Large Soy Scented Candle Gifts for Women, 990g 150H Candles for Men Long Burning, 3-Wick Home Fragrance Strong Scented Candle, Sweet Organic Candles for Home Decor",5053249216003,,B0D985QHLM,0.912,29.69,13.75166667,1049.745547,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.19, shared=2),Suspiciously high ROI: 1050%,Price ratio 32.6x - likely mismatch",False,Wholesale Home Fragrance Candles Accessories,TIER_3_NEEDS_REVIEW,24,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
The Fun Squad Metal Yo-Yo Assorted Colours,"MAGICYOYO V13 Professional YoYo - Responsive Yoyo for Kids& Unresponsive Yo Yo for Advacned Player, Durable Metal & PC Hybrid Design, Easy Finger Spin Tricks, Great for Beginners & Experts",5033849927929,,B0F6SSWHC9,0.708,23.74,11.89333333,1043.274854,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.19, shared=1),Suspiciously high ROI: 1043%,Price ratio 33.5x - likely mismatch",False,Wholesale Games Activity Toys,TIER_3_NEEDS_REVIEW,19,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
"U. 70gsm Reporters Notepad 5"" X 8"" 70gsm 2 Assorted Colours","AbbeyShake spiral reporter’s notepad wirebound notebook 300 pages 210x124mm (Pack of 12 Pads, 300 pages)",5060082932434,,B0CL7GV85Z,0.648,20.99,11.36791667,1042.928135,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.38, shared=1),Suspiciously high ROI: 1043%,Price ratio 32.4x - likely mismatch",False,Wholesale Notebooks Notepads,TIER_3_NEEDS_REVIEW,34,AMAZON_EAN_MISSING | EXTREME_ROI | EXTREME_PRICE_RATIO
"U. Spiral Note Pads 2 Assorted Colours 6"" X 4"" 4 Pack","AbbeyShake spiral reporter’s notepad wirebound notebook 300 pages 210x124mm (Pack of 12 Pads, 300 pages)",5060082932151,,B0CL7GV85Z,0.648,20.99,11.36791667,1042.928135,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.28, shared=2),Suspiciously high ROI: 1043%,Price ratio 32.4x - likely mismatch",False,Wholesale Notebooks Notepads,TIER_3_NEEDS_REVIEW,35,AMAZON_EAN_MISSING | EXTREME_ROI | EXTREME_PRICE_RATIO
Extra Strength Rat Glue Traps 2 Packs CDU,Anyhall 2-Pack Rat Traps Humane Live Mouse Cage Traps (Silver),5038673210506,197644238071.0,B0BXH2DGZ7,0.852,27.99,13.135,1042.460317,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","EAN mismatch: supplier=5038673210506 vs amazon=197644238071,Weak title match (sim=0.34, shared=2),Suspiciously high ROI: 1042%,Price ratio 32.9x - likely mismatch",False,Wholesale Pest Control,TIER_3_NEEDS_REVIEW,31,EAN_MISMATCH | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Flair Fx Blue Ball Pen 5 Pack,Paper Mate Flair Felt Tip Pens | Medium Point (0.7mm) | Navy Blue | 12 Count,8901765140739,,B07B5B3R63,0.48,18.7,9.885833333,1040.614035,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.30, shared=2),Suspiciously high ROI: 1041%,Price ratio 39.0x - likely mismatch",False,Wholesale Pens Pencils Markers,TIER_3_NEEDS_REVIEW,34,AMAZON_EAN_MISSING | EXTREME_ROI | EXTREME_PRICE_RATIO
Coco & Gray Kids Step Stool Assorted Colours,"Wooden Montessori Learning Tower Space-Saving: Foldable Learning Tower, Stool for Children, Foldable Kids' Step Stool, Learning Tower with Anti-Tip Protection",5015302400750,4820281140600.0,B0DW8YTFLC,4.404,79.95,43.905,1040.402844,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_ROI","EAN mismatch: supplier=5015302400750 vs amazon=4820281140600,Weak title match (sim=0.30, shared=3),Suspiciously high ROI: 1040%",False,Wholesale Baby Accessories,TIER_3_NEEDS_REVIEW,31,EAN_MISMATCH | BRAND_MISMATCH | EXTREME_ROI
U. A6 Bright Colour Hardback Notebook 2 Pack,"Oxford Black n' Red A4 Notebook, Hardback Casebound, Lined, 192 pages (Pack of 3)",5060082937163,,B07RVTJYRW,0.696,21.55,11.72458333,1037.573746,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.44, shared=2),Suspiciously high ROI: 1038%,Price ratio 31.0x - likely mismatch",False,Wholesale Notebooks Notepads,TIER_3_NEEDS_REVIEW,38,AMAZON_EAN_MISSING | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Skin Treats Hyaluronic Acid Biodegradable Serum Face Mask CDU,GHK-CU 50mg with Self Healing Port,5060563216213,4000003563140.0,B0FH6QML9L,0.648,20.9,11.30416667,1037.079511,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","EAN mismatch: supplier=5060563216213 vs amazon=4000003563140,Weak title match (sim=0.17, shared=0),Suspiciously high ROI: 1037%,Price ratio 32.3x - likely mismatch",False,Wholesale Skin Care,TIER_3_NEEDS_REVIEW,16,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Prima Stainless Steel Oval Hand Grater 8.8cm X 5.7cm,"Ecoseao Acrylic Display Case with Mirror, Clear Acrylic Organizer Box Assemble Countertop Dustproof Protection Showcase for Action Figures, Collectibles, Home Storage (35cmx25cmx15cm)",503867313498,,B09ZHVJJPM,1.104,26.99,15.23791667,1036.592971,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.16, shared=0),Suspiciously high ROI: 1037%,Price ratio 24.4x - likely mismatch",False,Wholesale Chopping Boards Graters,TIER_3_NEEDS_REVIEW,16,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Hoot Cheerleading Pom Poms 2 Pack Assorted Colours,"Hibbent Self-Cleaning Rainfall Shower Heads, Fixed Rainfall Shower Head 10 Inch, Round Powerful High Pressure Overhead Shower Head with self-Cleaning Mechanism, Chrome",5056283807596,,B0CFQGBTWZ,0.852,24.99,13.055,1036.111111,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.25, shared=0),Suspiciously high ROI: 1036%,Price ratio 29.3x - likely mismatch",False,Wholesale Games Activity Toys,TIER_3_NEEDS_REVIEW,17,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Pan Aroma Cashmere & Apricot Scented Tea Lights 12 Pack,"Lightsaber Star Wars, Light Saber Upgraded RGB 15 Colors, USB Rechargeable Lightsaber with Metal Handle, with Sounds Mode Laser Sword Toy for Kids and Adults Cosplay Party Gifts (60CM 1PC)",5053249268811,,B0DY77CB9N,0.888,25.99,13.35833333,1035.529716,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.24, shared=0),Suspiciously high ROI: 1036%,Price ratio 29.3x - likely mismatch",False,Wholesale Home Fragrance Candles Accessories,TIER_3_NEEDS_REVIEW,19,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Hoot Dinosaur Water Game CDU Assorted,"FRUSE Dinosaur Toys for Boys 3-5 with Interactive Sound Book,12 Pcs Dinosaurs Figures,Dinosaur Book with Sound,Toddler Dinosaur Learning Toys,Dino Present for Boys and Girls Age 3 4 5 6 7 8",5056170364713,650076839624.0,B09HC57P4D,0.852,25.64,13.00666667,1032.275132,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","EAN mismatch: supplier=5056170364713 vs amazon=650076839624,Weak title match (sim=0.18, shared=1),Suspiciously high ROI: 1032%,Price ratio 30.1x - likely mismatch",False,Wholesale Pocket Money Toys,TIER_3_NEEDS_REVIEW,21,EAN_MISMATCH | TITLE_WEAK | EXTREME_ROI | EXTREME_PRICE_RATIO
Doff 2-In-1 Flying Insect Killer 2 Pack EXPIRED STOCK,"Acrylic Clear Large Display Case for Figures – 4-Tier Adjustable Stand with Magnetic Door, Dustproof Showcase for Popmart Action Figures, Collectibles Mini Lego Models Funko Pop(1 Pack)",5053249234786,5065021121078.0,B0DYL6KW67,1.272,28.99,16.51458333,1025.750518,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","EAN mismatch: supplier=5053249234786 vs amazon=5065021121078,Weak title match (sim=0.17, shared=0),Suspiciously high ROI: 1026%,Price ratio 22.8x - likely mismatch",False,Pest Killers Deterrents,TIER_4_REJECTED,14,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Avante Plain White Salad Bowl 23cm,"HMF 46800900 Acrylic Display Case for Model Cars / Figures, Various Sizes, Transparent, 30 x 14 x 15 cm",5038673190198,4010537468033.0,B0897XP3ZR,1.44,35.74,17.94333333,1025.333333,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","EAN mismatch: supplier=5038673190198 vs amazon=4010537468033,Weak title match (sim=0.21, shared=0),Suspiciously high ROI: 1025%,Price ratio 24.8x - likely mismatch",False,Wholesale Home Accessories,TIER_4_REJECTED,13,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
Christmas Candy Cane Stake 70cm,Candy Cane Christmas Wreath - 61cm Artificial Snow Wreath with Candy Cane Spray,5056283856112,,B0DJSGWVLX,0.972,24.98,13.92416667,1023.835784,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Moderate title match (sim=0.42, shared=3),Suspiciously high ROI: 1024%,Price ratio 25.7x - likely mismatch",False,Wholesale Christmas,TIER_3_NEEDS_REVIEW,52,AMAZON_EAN_MISSING | EXTREME_ROI | EXTREME_PRICE_RATIO
Your Home Comforts Faux Fur Pillow Case Assorted Colours,"LEGO Harry Potter Chomping Monster Book Of Monsters – Interactive Toy with Pull-Back Motor & Chomping Mouth – incl. Neville Longbottom Minifigure - Gift for 9+ Year Old Boys, Girls & Fans - 76449",5056283873010,5702017812878.0,B0DWDJR3DK,2.64,49.99,28.14833333,1023.575758,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_ROI","EAN mismatch: supplier=5056283873010 vs amazon=5702017812878,Weak title match (sim=0.17, shared=0),Suspiciously high ROI: 1024%",False,Wholesale Home Accessories,TIER_3_NEEDS_REVIEW,15,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI
Elpine 4 Gang 13A Neon Light Surge Protected Extension Cable 2m,Golf Country Club Toy Building Set for Adults Compatible with Lego Golf & Lego Architecture- Golf Course Town Collection Kit 1860 Pcs for Adults & Teen & Golf Lovers,5038673301068,,B0F5MQGP3L,5.532,84.99,52.63125,1019.985465,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_ROI","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.26, shared=0),Suspiciously high ROI: 1020%",False,Wholesale Electronic Accessories,TIER_3_NEEDS_REVIEW,19,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI
Skin Treats Unicorn Printed Face Mask CDU,GHK-CU 50mg with Self Healing Port,5060563216466,4000003563140.0,B0FH6QML9L,0.672,20.9,11.28416667,1016.591592,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,EXTREME_ROI,EXTREME_PRICE_RATIO","EAN mismatch: supplier=5060563216466 vs amazon=4000003563140,Weak title match (sim=0.19, shared=0),Suspiciously high ROI: 1017%,Price ratio 31.1x - likely mismatch",False,Wholesale Skin Care,TIER_3_NEEDS_REVIEW,16,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | EXTREME_ROI | EXTREME_PRICE_RATIO
