SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,Unit_Qty_Flag,Unit_Qty_Note,Bucket
Just Stationery Slimline Shopping Pads 6 Pack,Just-Stationery 75 x 210 mm Lined Paper Shopping Pad (Pack of 6),5013922046907,5013922046907.0,B071NVTYHK,0.78,3.62,-0.4633333333333332,-38.6111111111111,400.0,400.0,400,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.72, shared=3)",True,https://www.poundwholesale.co.uk/just-stationery-slimline-shopping-pads-6-pack,https://www.amazon.co.uk/dp/B071NVTYHK,Available (see Keepa data),Wholesale Notebooks Notepads,MATCH,,C
Goodyear Wheel Master Wrench,Goodyear Wheel Master Wrench Perfect for Removing and Fitting Wheel Nuts| Strong and Durable| Extends to 530mm| Complete with Sockets for 21-23mm and 17-19mm|Extra Long Handle Increases Torque,5055441427423,5055441427423.0,B073XMZXFZ,6.96,10.19,-2.6483333333333325,-41.70603674540681,200.0,200.0,200,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.26, shared=4),Brand match: goodyear",True,https://www.poundwholesale.co.uk/goodyear-wheel-master-wrench,https://www.amazon.co.uk/dp/B073XMZXFZ,,Mechanics Tools,MATCH,,C
151 Spray To Plastic Paint White Gloss,Spray to Plastic Paint Professional Finish Smooth Durable Spray Paint 400ml Gloss (White),5053249228624,5053249228624.0,B07KX2GXM8,2.016,5.51,-1.108333333333333,-49.70104633781762,100.0,100.0,100,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.51, shared=5)",True,https://www.poundwholesale.co.uk/151-spray-to-plastic-paint-white-gloss,https://www.amazon.co.uk/dp/B07KX2GXM8,,Wholesale Sealants Paints,MATCH,,C
Dekton 2pc Knife + 6pc Blades,"Dekton 2-Piece Snap-Off Utility Knife Set with 5pc 9mm and 18mm Blades, Retractable Safety Mechanism, Ergonomic Non-Slip Handles, Heavy-Duty Construction for Cutting Cardboard, Leather,Carpet and More",5055441414638,5055441414638.0,B00XCRZNBE,1.512,3.74,-0.9133333333333332,-50.46040515653773,100.0,100.0,100,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.25, shared=3),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-2pc-knife-6pc-blades,https://www.amazon.co.uk/dp/B00XCRZNBE,,Wholesale Hand Tools,UNCLEAR,,C
Tidyz Pocket Rainbow Assorted Colour Tie Handle Doggy Bags 240 Pack,"TidyZ 240 DOGGY BAGS WITH TIE HANDLES, POCKET PACK, RAINBOW COLOURS (12 rolls of 20 bags)",5025364007262,5025364007262.0,B0CNRZW7L2,1.68,5.26,-1.0566666666666664,-54.18803418803417,600.0,600.0,600,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=7),Brand match: tidyz",True,https://www.poundwholesale.co.uk/tidyz-pocket-rainbow-assorted-colour-tie-handle-doggy-bags-240-pack,https://www.amazon.co.uk/dp/B0CNRZW7L2,Available (see Keepa data),Wholesale Dog,UNCLEAR,,C
151 Assorted Heavy Duty Self-Adhesive Felt Pads 27 Pack,ASSORTED FELT PADS 27pk,5050375001572,5050375001572.0,B002JEFHIU,0.888,2.99,-0.7483333333333331,-58.01033591731264,300.0,300.0,300,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.60, shared=3)",True,https://www.poundwholesale.co.uk/assorted-felt-pads-27pk,https://www.amazon.co.uk/dp/B002JEFHIU,Available (see Keepa data),Wholesale Glue Adhesives Tape,MATCH,,C
Coco & Grey Microwave Plate Cover 26cm 2 Pack,"Set of 2 Ventilated Microwave Food Plate Dish Cover Kitchen Cooking, Pack of 2",5015302462703,5015302462703.0,B008ESN6PG,1.188,5.69,-0.9083333333333328,-58.982683982683945,600.0,600.0,600,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.56, shared=3)",True,https://www.poundwholesale.co.uk/2pk-microwave-plate-cover-26cm-set-2,https://www.amazon.co.uk/dp/B008ESN6PG,Available (see Keepa data),Other,MATCH,,C
"All Purpose Yellow Gloss Spray Paint 400ml (Metal,Wood And Plastic)",Paint Factory Colour It Primer Spray Paint 400ml Sunshine Yellow Gloss Finish,5055319517409,5055319517409.0,B078HCD6JV,1.8,4.89,-1.4149999999999998,-69.02439024390243,100.0,100.0,100,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.45, shared=5)",True,https://www.poundwholesale.co.uk/all-purpose-yellow-gloss-400ml-metal-wood-and-plastic,https://www.amazon.co.uk/dp/B078HCD6JV,Available (see Keepa data),Other,MATCH,,C
Paint Factory All Purpose Matt Varnish Spray Paint 400ml,All Purpose MATT Varnish 400ML - Professional Satin Finish Spray Wood Color Paint,5055319517508,5055319517508.0,B078HG8R1T,1.68,4.76,-1.3533333333333333,-69.4017094017094,200.0,200.0,200,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.53, shared=7)",True,https://www.poundwholesale.co.uk/paint-factory-all-purpose-matt-varnish-400ml,https://www.amazon.co.uk/dp/B078HG8R1T,Available (see Keepa data),Other,MATCH,,C
Paint Factory All Purpose Black Matt Spray Paint 400ml,All Purpose Black MATT 400ML - Professional Satin Finish Spray Wood Color Paint,5055319517331,5055319517331.0,B078H9LRGX,1.8,4.79,-1.4283333333333337,-69.67479674796749,500.0,500.0,500,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.52, shared=7)",True,https://www.poundwholesale.co.uk/all-purpose-black-matt-spray-paint-400ml-metal-wood-and-plastic,https://www.amazon.co.uk/dp/B078H9LRGX,,Other,MATCH,,C
Artbox Fibre Pens Set Assorted Colours 24 Pack,ARTBOX Fine Tip Fibre Colouring Pen (Pack of 24),5013922010915,5013922010915.0,B0711LP4TG,0.78,2.99,-0.8583333333333331,-71.52777777777774,100.0,100.0,100,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.54, shared=2),Brand match: artbox",True,https://www.poundwholesale.co.uk/artbox-24-fibre-pens,https://www.amazon.co.uk/dp/B0711LP4TG,Available (see Keepa data),Stationery Pound Lines,MATCH,,C
Goodyear Folding Sun Reflector 130cm X 60cm,Goodyear Folding Windshield Sun Shade 130 * 60cm – Durable UV & Heat Blocker with Secure Suction Cups | Protects Interior from Sun & Dust | Compact & Easy to Store,5055441444697,5055441444697.0,B0C7L76VXG,2.04,5.85,-1.7750000000000004,-78.88888888888891,2000.0,,2000,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.32, shared=4),Brand match: goodyear",True,https://www.poundwholesale.co.uk/goodyear-folding-sun-reflector-130cm-x-60cm,https://www.amazon.co.uk/dp/B0C7L76VXG,Available (see Keepa data),Wholesale Car Care,MATCH,,C
First Steps Bottle & Teat Brush 3 Assorted Colours,"RSW 1 Bottle and Teat Brush, 2 Brushes in 1, Ideal for Cleaning Training Cups, Wide Neck Bottles, Lids, Valves, Baby, 2 in",5015302105747,5015302105747.0,B094JVKC6G,0.852,3.89,-0.9983333333333332,-79.23280423280423,200.0,200.0,200,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.39, shared=3)",True,https://www.poundwholesale.co.uk/first-steps-bottle-teat-brush-3-assorted,https://www.amazon.co.uk/dp/B094JVKC6G,Available (see Keepa data),Wholesale Baby Weaning Feeding,MATCH,,C
Dekton Oil Can,Dekton Oil Can with Flexi Spout | High Pressure Trigger Action for Precision Control | Ideal for Engine Maintenance and Lubrication | Durable Construction for Long-Lasting Use,5055441410227,5055441410227.0,B00EBRSR8K,2.076,3.99,-2.125,-93.2017543859649,100.0,100.0,100,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.15, shared=3),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-oil-can,https://www.amazon.co.uk/dp/B00EBRSR8K,Available (see Keepa data),Wholesale Car Care,MATCH,,C
151 Frame Sealant Brown 310ml,"151 Frame Sealant - for All UPVC, Wood & Metal Door & Window Frames | Permanent & Fast Drying - Suitable for Internal Use Only (Brown, 280ml)",5013748039138,5013748039138.0,B00577JZ2A,1.104,3.9,-1.38,-93.87755102040816,100.0,100.0,100,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=4),Brand match: 151",True,https://www.poundwholesale.co.uk/frame-sealant-brown,https://www.amazon.co.uk/dp/B00577JZ2A,Available (see Keepa data),Wholesale Sealants Paints,MATCH,,C
Dekton Flexi Funnel,"Dekton Flexi Funnel with Detachable Hose | Wide Spout for Easy Pouring | Includes Handle & Inbuilt Particle Filter | Ideal for Fuel, Oil, and Liquid Transfers | Flexible for Hard-to-Reach Areas",5055441421407,5055441421407.0,B079T6R2QJ,1.104,4.9,-1.3866666666666665,-94.33106575963714,100.0,100.0,100,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.19, shared=3),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-flexi-funnel,https://www.amazon.co.uk/dp/B079T6R2QJ,Available (see Keepa data),Wholesale Car Care,MATCH,,C
Artbox Scented Erasers Assorted 6 Pack,"ARTBOX Scented Novelty Eraser (Pack of 6), Orange, 4175",5013922041759,5013922041759.0,B00D2W4B6M,0.78,2.63,-1.1383333333333332,-94.86111111111109,100.0,100.0,100,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.58, shared=2),Brand match: artbox",True,https://www.poundwholesale.co.uk/artbox-scented-erasers-assorted-6-pack,https://www.amazon.co.uk/dp/B00D2W4B6M,Available (see Keepa data),Wholesale Pens Pencils Markers,MATCH,,C
Goodyear Soft Grip Ice Scraper With Ice Breaker,Goodyear Ice Scraper-strong And Ergonomic| Extra Wide Blade| Ice Breaker| Soft Grip| Ergonomic Handle For Comfortable Grip| Durable And Strong Design For Extreme Weather Conditions| Ideal For Vehicles,5055441444772,5055441444772.0,B0CS6VQZLC,0.852,3.9,-1.2499999999999998,-99.2063492063492,100.0,100.0,100,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=6),Brand match: goodyear",True,https://www.poundwholesale.co.uk/goodyear-soft-grip-ice-scraper-with-ice-breaker,https://www.amazon.co.uk/dp/B0CS6VQZLC,Available (see Keepa data),Wholesale Car Care,MATCH,,C
DID Assorted Colour Plastic Ice Cubes 18 Pack,18 Pc Plastic Reusable Square Ice Cubes Multicolour,5056338382658,5056338382658.0,B08Y7CTWZG,0.672,3.75,-1.195,-107.65765765765764,200.0,200.0,200,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.46, shared=3)",True,https://www.poundwholesale.co.uk/did-assorted-colour-plastic-ice-cubes-18-pack,https://www.amazon.co.uk/dp/B08Y7CTWZG,Available (see Keepa data),Wholesale Summer,UNCLEAR,,C
151 All Purpose Filler White Tub 600g,"151 Smooth All Purpose Filler - Interior & Exterior Use | No Sagging, Shrinking or Cracking - Easy To Use Ready Mixed Paste | Repairs for Plaster, Plasterboard, Brick, Wood and Stone (White, 600g)",5013748035307,5013748035307.0,B0011VFIGS,1.104,4.08,-1.64,-111.56462585034012,500.0,500.0,500,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=6),Brand match: 151",True,https://www.poundwholesale.co.uk/all-purpose-filler-tub,https://www.amazon.co.uk/dp/B0011VFIGS,Available (see Keepa data),Wholesale Sealants Paints,MATCH,,C
Elysium Spa Epsom Salts,"Elysium Spa Epsom Salts Original | 100% Natural Mineral Salt, Magnesium Sulphate Crystals with Pure Minerals For Soothing & Relaxing Tired Aching Muscles (450g)",5020535008628,5020535008628.0,B06WRP671T,0.888,3.32,-1.4433333333333334,-111.88630490956074,600.0,500.0,600,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.26, shared=4),Brand match: elysium",True,https://www.poundwholesale.co.uk/elysium-spa-epsom-salts,https://www.amazon.co.uk/dp/B06WRP671T,,Wholesale Toiletries,MATCH,,C
Duzzit Anti-Bacterial Wipes 50 Pack,"Duzzit Antibacterial Wipes, Pack Of 50",5013748090740,5013748090740.0,B005R1E67K,0.8160000000000001,3.5,-1.413333333333333,-114.9051490514905,9000.0,,9000,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.87, shared=2),Brand match: duzzit",True,https://www.poundwholesale.co.uk/anti-bacterial-wipes-50pk,https://www.amazon.co.uk/dp/B005R1E67K,Available (see Keepa data),Wholesale Hand Wash Sanitisers,MATCH,,C
Masterplast Compact First Aid Kit 24pc,"Masterplast First Aid Kit Compact | 24 Pieces - Compact & Organised, Mini Emergency Kit, for Camping, Home, Office, Car, Travel - Plasters, Banages, Dressings, Medical Tape",5050375040731,5050375040731.0,B003JZ0KM6,0.948,2.95,-1.5416666666666663,-115.04975124378105,800.0,800.0,800,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=5),Brand match: masterplast",True,https://www.poundwholesale.co.uk/box-code-385984-23-first-aid-kit,https://www.amazon.co.uk/dp/B003JZ0KM6,Available (see Keepa data),Wholesale Travel Supplies,MATCH,,C
151 Porcelain Fix Glue 30ml,Water Resistant Porcelain Fix Glue Ceramics China Crack Chips Repair Adhesive,5053249226118,5053249226118.0,B07H2JPK39,0.912,3.29,-1.5083333333333333,-115.13994910941474,300.0,300.0,300,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.40, shared=3)",True,https://www.poundwholesale.co.uk/151-porcelain-fix-glue-30ml,https://www.amazon.co.uk/dp/B07H2JPK39,Available (see Keepa data),Wholesale Glue Adhesives Tape,MATCH,,C
A3 80GSM White Paper Sketch Pad 30 Sheets Assorted,Artbox A3 Sketch Pad - Assorted (Sheet of 30),5013922056852,5013922056852.0,B00F8DGZ6W,0.852,3.99,-1.5449999999999997,-122.6190476190476,100.0,100.0,100,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.50, shared=3)",True,https://www.poundwholesale.co.uk/a3-80gsm-white-paper-sketch-pad-30-sheets-assorted,https://www.amazon.co.uk/dp/B00F8DGZ6W,Available (see Keepa data),Wholesale Art Crafts,MATCH,,C
Spray & Sparkle Christmas Tree Spray Gold 200ml,It's Christmas Spray and Sparkle Glitter Gold 200ml,5055319526944,5055319526944.0,B07WGV9MC5,0.804,3.52,-1.5666666666666669,-128.4153005464481,800.0,800.0,800,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.58, shared=5)",True,https://www.poundwholesale.co.uk/spray-sparkle-christmas-tree-spray-gold,https://www.amazon.co.uk/dp/B07WGV9MC5,,Wholesale Christmas,MATCH,,C
Elbow Grease Original 500ml,"Elbow Grease Stand Up Washing Up Liquid | Power Degreaser - Easy Squeezy | No Mess, No Leaks (Eucalyptus, 450ml)",5053249285788,5053249285788.0,B0G7ZVZ6H3,1.236,2.5,-2.3966666666666665,-151.68776371308016,100.0,100.0,100,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.33, shared=2),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-stand-up-easy-squeezy-eucalyptus-washing-up-liquid-450ml,https://www.amazon.co.uk/dp/B0G7ZVZ6H3,,Cleaning Wipes Sprays,MATCH,,C
Goodyear PU Glove Medium,Goodyear Nylon PU Coated Safety Work Gloves Garden Grip Men Builder Gardening Mechanics Cut Tear Resistant Puncture EN388 4131 and CE Cat II certification - Medium,5055441435206,5055441435206.0,B07HM7FSK4,0.864,1.79,-2.678333333333333,-210.8923884514436,100.0,100.0,100,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.26, shared=2),Brand match: goodyear",True,https://www.poundwholesale.co.uk/goodyear-pu-glove-medium,https://www.amazon.co.uk/dp/B07HM7FSK4,,Wholesale Painting Decorating,MATCH,,C
Dekton 225Ft Masonry Brick Line 12pc CDU,"Dekton 24pc Masonary Brick Line 225ft (70m) Hi Vis Green- Strong Build Quality Avoids Breakage| Provides High Visibility And Greater Accuracy| Used For Building Plans, Masonry Tools, Crafting, Marking",5055441446356,5055441446356.0,B0DJGVL8YC,1.236,43.28,25.85666666666667,1636.4978902953587,,,0,TIER_1_VERIFIED,45,"EXTREME_ROI,EXTREME_PRICE_RATIO","Exact EAN match (checksum verified),Weak title match (sim=0.28, shared=5),Brand match: dekton,Suspiciously high ROI: 1636%,Price ratio 35.0x - likely mismatch",True,https://www.poundwholesale.co.uk/dekton-225ft-masonry-brick-line-12pc-cdu,https://www.amazon.co.uk/dp/B0DJGVL8YC,,Wholesale Glue Adhesives Tape,UNCLEAR,,B
Maxim LED Light Bulb 6W=40W Gls Pearl Warm White Bayonet Cap,Maxim LED A60 GLS Edison Screw (Daylight White) - 6watt (40watt) - 470 Lumen (Pack 10) - 40MLGE22D5X10,5022822220256,5022822220256.0,B0BHDN74C1,0.576,11.99,1.8376666666666663,402.10355987055016,,,0,TIER_1_VERIFIED,45,EXTREME_PRICE_RATIO,"Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=4),Brand match: maxim,Price ratio 20.8x - likely mismatch",True,https://www.poundwholesale.co.uk/maxim-6w-40w-classic-pearl-round-day-light-e27-led-light-bulb,https://www.amazon.co.uk/dp/B0BHDN74C1,Available (see Keepa data),Wholesale Lighting Light Bulbs,MISMATCH_CHECK,Adjusted for 5 pack,B
Status 28W=40W Halogen Candle Bulb ES,Status 28 W Large Edison Screw Cap Halogen Candle Bulb - Transparent,5022822175877,,B00EOOOM9I,0.636,10.99,4.294583333333333,397.6466049382715,,,0,TIER_2_LIKELY,45,AMAZON_EAN_MISSING,"Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.64, shared=4),Brand match: status",False,https://www.poundwholesale.co.uk/status-28w-40w-halogen-candle-bulb-es,https://www.amazon.co.uk/dp/B00EOOOM9I,,Wholesale Lighting Light Bulbs,MATCH,,B
Just Stationery A4 Ruled Hardback Notebook Assorted Colours,Just stationery A4 Ruled Hardback Book (Pack of 3),5013922067001,,B0CCJFSN8F,1.26,11.97,1.9487500000000024,279.2968750000001,,,0,TIER_2_LIKELY,45,AMAZON_EAN_MISSING,"Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.79, shared=4),Brand match: just",False,https://www.poundwholesale.co.uk/just-stationery-a4-ruled-hardback-notebook-assorted-colours,https://www.amazon.co.uk/dp/B0CCJFSN8F,,Wholesale Notebooks Notepads,MISMATCH_CHECK,Adjusted for 3 pack,B
Pan Aroma Vanilla Bean Scented Gel Air Freshener 190g,Pan Aroma Gel Air Freshener (Vanilla Bean),5053249265292,,B08NQ2HFSX,0.828,9.99,3.4262500000000005,276.3104838709678,,,0,TIER_2_LIKELY,45,AMAZON_EAN_MISSING,"Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.60, shared=7),Brand match: pan",False,https://www.poundwholesale.co.uk/pan-aroma-vanilla-bean-scented-gel-air-freshener-190g,https://www.amazon.co.uk/dp/B0D4RF5VJ2,,Wholesale Home Fragrance Candles Accessories,MATCH,,B
Fun Time Finger Fun Stimulator,Fun Time Gel and Finger Fun Stimulator,5020535015718,,B09BCDG9JP,0.912,9.75,3.18625,243.22519083969465,,,0,TIER_2_LIKELY,45,AMAZON_EAN_MISSING,"Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.88, shared=4),Brand match: fun",False,https://www.poundwholesale.co.uk/fun-time-finger-fun-stimulator,https://www.amazon.co.uk/dp/B09BCDG9JP,,Wholesale First Aid Medical,MATCH,,B
Pan Aroma Wild Berries Scented Gel Crystals Air Freshener 150g,Pan Aroma Cherry Blossom Lava Gel Crystal Air Freshener,5053249003870,,B01N91KARP,0.912,8.99,2.1816666666666675,166.5394402035624,,,0,TIER_2_LIKELY,45,AMAZON_EAN_MISSING,"Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.70, shared=5),Brand match: pan",False,https://www.poundwholesale.co.uk/pan-aroma-wild-berries-scented-gel-crystals-air-freshener-150g,https://www.amazon.co.uk/dp/B01N91KARP,,Wholesale Home Fragrance Candles Accessories,MATCH,,B
Hot Shots High Bounce Swirl Balls CDU Assorted Colours,Hot Shot High Bounce Ball - Assorted,5050837394914,,B071LGC6TB,0.72,7.56,1.7949999999999993,156.08695652173907,,,0,TIER_2_LIKELY,45,AMAZON_EAN_MISSING,"Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.79, shared=4),Brand match: hot",False,https://www.poundwholesale.co.uk/hot-shots-high-bounce-swirl-balls,https://www.amazon.co.uk/dp/B071LGC6TB,,Wholesale Outdoor Toys,MATCH,,B
Bettina Dustpan And Brush Set Assorted Colours,Bettina Dustpan & Brush Multiple Colours (Green),5052578030403,,B0CBZHJDNH,1.236,8.1,1.7474999999999994,110.60126582278475,,,0,TIER_2_LIKELY,45,AMAZON_EAN_MISSING,"Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.70, shared=4),Brand match: bettina",False,https://www.poundwholesale.co.uk/dustpan-and-brush-assorted-green-and-blue,https://www.amazon.co.uk/dp/B0CBZHJDNH,,Brooms Mops Brushes,MATCH,,B
