SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,token_overlap,underpriced_suspicious,supplier_pack_qty,amazon_pack_qty,Unit_Qty_Flag,Unit_Qty_Note,Net_Profit
Heat Resistant Ironing Cloth 60cm X 40cm,Ironing Cloth Heat Resistant Prevents Scorching Shiny Marks On Garments Washable Reusable,5053249235806,5053249235806.0,B07VLVBJY6,0.852,3.15,-0.6249999999999998,-49.60317460317459,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.36, shared=4)",True,https://www.poundwholesale.co.uk/heat-resistant-ironing-cloth-60cm-x-40cm,https://www.amazon.co.uk/dp/B07VLVBJY6,,Laundry,4,False,1,1,MATCH,,-0.6249999999999998
PestShield Indoor & Outdoor Wooden Rat Trap,Petshield Reusable Traditional Wooden Rat Trap For Indoor and Outdoor Use,5050375050327,5050375050327.0,B00IFCJM68,1.44,4.85,-0.8683333333333332,-49.61904761904761,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.49, shared=5)",True,https://www.poundwholesale.co.uk/wooden-rat-trap,https://www.amazon.co.uk/dp/B00IFCJM68,,Pest Killers Deterrents,5,False,1,1,MATCH,,-0.8683333333333332
Easy Read Spectacle Repair Kit,Spectacle Repair KIT Optical Glass Glasses Set,5050375006911,5050375006911.0,B004QXMHJY,1.14,4.65,-0.7449999999999992,-49.666666666666615,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.53, shared=3)",True,https://www.poundwholesale.co.uk/easy-read-spectacle-repair-kit,https://www.amazon.co.uk/dp/B004QXMHJY,,Wholesale Optical,3,False,1,1,MATCH,,-0.7449999999999992
151 Spray To Plastic Paint White Gloss,Spray to Plastic Paint Professional Finish Smooth Durable Spray Paint 400ml Gloss (White),5053249228624,5053249228624.0,B07KX2GXM8,2.016,5.51,-1.108333333333333,-49.70104633781762,100.0,100.0,100,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.51, shared=5)",True,https://www.poundwholesale.co.uk/151-spray-to-plastic-paint-white-gloss,https://www.amazon.co.uk/dp/B07KX2GXM8,,Wholesale Sealants Paints,5,False,1,1,MATCH,,-1.108333333333333
Goodyear 600amp Heavy Duty Booster Cables 3m,Goodyear 3m 600amp Booster Cables - Jump Leads Long| Powerful Coil Spring Clamps| Colour-coded Clamp| Zipped Carry Bag Included| Fully Insulated Length Cable| Suitable For Cars And Vehicles 3500CC,5055441449357,5055441449357.0,B0DKFHVNK9,15.636,14.99,-6.8183333333333325,-50.20864015709376,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.27, shared=4),Brand match: goodyear",True,https://www.poundwholesale.co.uk/goodyear-600amp-heavy-duty-booster-cables-3m,https://www.amazon.co.uk/dp/B0DKFHVNK9,Available (see Keepa data),Wholesale Car Care,5,False,1,1,MATCH,,-6.8183333333333325
Dekton Gecko Grip Chrome Adhesive Hook Set 4pc,"DEKTON Geckogrip Hook Set 4pc Chrome-Heavy-Duty Wall Hook| Strong Adhesive Grip| Holds Upto 10kg| Ideal for Kitchen, Bathroom, Office| Reusable & Residue-Free| Sleek Chrome Finish| Versatile Storage",5055441459967,5055441459967.0,B0F4K4PYH7,0.888,2.99,-0.648333333333333,-50.258397932816514,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.25, shared=6),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-gecko-grip-chrome-adhesive-hook-set-4pc,https://www.amazon.co.uk/dp/B0F4K4PYH7,,Wholesale Home Security,7,False,4,4,MATCH,,-0.648333333333333
Prima Pet Tennis Balls 3 Pack,Pet Dog Tennis Balls (Pack of 3),5038673411323,5038673411323.0,B0937KCMSL,1.02,4.95,-0.7150000000000004,-51.0714285714286,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.71, shared=3)",True,https://www.poundwholesale.co.uk/prima-pet-tennis-balls-3-pack,https://www.amazon.co.uk/dp/B0937KCMSL,,Wholesale Pet Toys Treats,5,False,3,3,MATCH,,-0.7150000000000004
Paint Factory All Purpose Gloss Varnish Spray Paint 400ml,All Purpose Gloss Varnish 400ML - Professional Satin Finish Spray Wood Color Paint,5055319517492,5055319517492.0,B078HF4X37,1.68,5.33,-0.9983333333333324,-51.19658119658115,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.54, shared=7)",True,https://www.poundwholesale.co.uk/all-purpose-gloss-varnish-400ml,https://www.amazon.co.uk/dp/B078HF4X37,Available (see Keepa data),Other,7,False,1,1,MATCH,,-0.9983333333333324
Palette 3-0 Dark Brown Intensive Permanent Hair Colour Creme,Schwarzkopf Palette Intensive Hair Colour Cream With Liquid Keratin - 3-0 Dark Brown 100 ML,3838824127842,3838824127842.0,B00UJKRVR6,1.824,4.99,-1.061666666666666,-51.28824476650559,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.47, shared=6)",True,https://www.poundwholesale.co.uk/palette-3-0-dark-brown-intensive-permanent-colour-creme,https://www.amazon.co.uk/dp/B00UJKRVR6,Available (see Keepa data),Wholesale Hair Care,8,False,1,1,MATCH,,-1.061666666666666
Dekton Gecko Grip White Adhesive Hook Set 3pc,"DEKTON Geckogrip Hook Set 3pc White-Heavy-Duty Wall Hook| Strong Adhesive Grip| Holds Upto 10kg| Ideal for Kitchen, Bathroom, Office| Reusable & Residue-Free| Sleek White Finish| Versatile Storage",5055441459868,5055441459868.0,B0F4K26W35,0.828,2.99,-0.638333333333333,-51.47849462365589,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.25, shared=6),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-gecko-grip-white-adhesive-hook-set-3pc,https://www.amazon.co.uk/dp/B0F4K26W35,,Fasteners Assortments,7,False,3,3,MATCH,,-0.638333333333333
"Charles Bentley Paint Pad Set 8""","Bentley Retail Paint Pad Set, Blue, Assorted",5014555998427,5014555998427.0,B07FP1HBS3,4.859999999999999,7.0,-2.376666666666666,-51.66666666666666,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.60, shared=3)",True,https://www.poundwholesale.co.uk/charles-bentley-paint-pad-set,https://www.amazon.co.uk/dp/B07FP1HBS3,,Wholesale Painting Decorating,4,False,1,1,MATCH,,-2.376666666666666
Goodyear Luxury Deep Pile Microfibre 2-In-1 Valet Cloth 45cm X 38cm,Goodyear Luxury Valet Cloth Large Deep pile for absorbency| For showroom perfect finish |2 in 1 luxury car cloth| Microfibre technology| Cleaning fibre| Satin safety edging protects against scratching,5055441444536,5055441444536.0,B0DF33XNMX,3.624,7.0,-1.846666666666666,-51.72735760971053,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.35, shared=7),Brand match: goodyear",True,https://www.poundwholesale.co.uk/goodyear-luxury-deep-pile-microfibre-2-in-1-valet-cloth-45cm-x-38cm,https://www.amazon.co.uk/dp/B0DF33XNMX,,Cleaning Air Fresheners,9,False,1,1,MATCH,,-1.846666666666666
Goodyear 2-in-1 Telescopic Handle Scraper,"Goodyear Telescopic Handle Scraper - Adjustable Ice Scraper with Extendable Handle | Sturdy Blade for Snow & Ice Removal | Ergonomic Grip | Compact and Durable Design | Ideal for Cars, Trucks & SUVs",5055441459684,5055441459684.0,B0DL9TR7T2,4.848,9.83,-2.378333333333334,-51.81554103122732,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=4),Brand match: goodyear",True,https://www.poundwholesale.co.uk/goodyear-2-in-1-telescopic-handle-scraper,https://www.amazon.co.uk/dp/B0DL9TR7T2,Available (see Keepa data),Wholesale Car Care,4,False,1,1,MATCH,,-2.378333333333334
White 3 Ply Paper Napkins 33cm 20 Pack,"20 LUXURY 3 PLY WHITE PAPER NAPKINS - 33cm x 33cm Ideal for weddings, christenings, parties, bbq's etc",5030481991011,5030481991011.0,B00O2A0K86,0.804,5.29,-0.6516666666666667,-53.41530054644809,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.44, shared=5)",True,https://www.poundwholesale.co.uk/white-3-ply-paper-napkins-33cm-20-pack,https://www.amazon.co.uk/dp/B00O2A0K86,,Wholesale Partyware,7,False,20,1,MATCH,,-0.6516666666666667
"Red Plastic Party Table Covers 54"" X 54"" 2 Pack",2 PACK PICNIC BARBECUE PARTY TABLEWARE PLASTIC TABLE COVERS CLOTH 137CM X 137CM (Red),5030481943034,5030481943034.0,B008YHXOJA,0.8160000000000001,4.21,-0.657916666666667,-53.48915989159895,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.44, shared=5)",True,https://www.poundwholesale.co.uk/red-plastic-party-table-covers-54-x-54-2-pack,https://www.amazon.co.uk/dp/B008YHXOJA,,Wholesale Partyware,8,False,2,2,MATCH,,-0.657916666666667
Antibacterial Cleaning Wipes 60 Pack,60 Piece Pack of Antibacterial Cleaning Wipes/Kills 99% of Bacteria/Non Woven Material Antibacterial Wipes/Re-sealable Plastic Case - RC3001WH,5020133216142,5020133216142.0,B089T6LNWZ,0.42,3.99,-0.4837500000000002,-53.75000000000002,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.38, shared=3)",True,https://www.poundwholesale.co.uk/antibacterial-cleaning-wipes-60-pack,https://www.amazon.co.uk/dp/B089T6LNWZ,,Multi Purpose Cleaners,5,False,60,60,MATCH,,-0.4837500000000002
151 Spray To Plastic Paint Black Gloss,Sconosciuto Spray to Plastic Paint Professional Finish Smooth Durable Spray Paint 400ml Gloss (Black),5053249228600,5053249228600.0,B07KX2JVGL,1.944,5.33,-1.1683333333333328,-53.84024577572962,50.0,50.0,50,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.48, shared=5)",True,https://www.poundwholesale.co.uk/151-spray-to-plastic-paint-black-gloss,https://www.amazon.co.uk/dp/B07KX2JVGL,,Wholesale Sealants Paints,5,False,1,1,MATCH,,-1.1683333333333328
Simply Soft Bamboo Cotton Buds 200 Pack,"Natural Brown Bamboo Cotton Buds, Pack of 200 - Dual Tipped, Ideal for Home & Personal Care",5056170329460,5056170329460.0,B08JKX8NYL,0.72,4.21,-0.6216666666666667,-54.05797101449276,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.48, shared=4)",True,https://www.poundwholesale.co.uk/forever-beautiful-bamboo-cotton-buds-200-pack,https://www.amazon.co.uk/dp/B08JKX8NYL,Available (see Keepa data),Wholesale Toiletries,5,False,200,200,MATCH,,-0.6216666666666667
Goodyear 2-In-1 Noodle Wash Mitt,Goodyear 2 In 1 Noodle Wash Mitt Extra Long Handle With Pivoting Head For Easy Reach All Around Your Windscreen | Microfiber Pad For Ultimate Cleaning | Excellent For Quick Defogging And Cleaning,5055441421902,5055441421902.0,B0CZYRJ8ZX,2.472,5.29,-1.4116666666666668,-54.08684546615581,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.27, shared=4),Brand match: goodyear",True,https://www.poundwholesale.co.uk/goodyear-2-in-1-noodle-wash-mitt,https://www.amazon.co.uk/dp/B0CZYRJ8ZX,,Cleaning Air Fresheners,6,False,1,1,MATCH,,-1.4116666666666668
Tidyz Pocket Rainbow Assorted Colour Tie Handle Doggy Bags 240 Pack,"TidyZ 240 DOGGY BAGS WITH TIE HANDLES, POCKET PACK, RAINBOW COLOURS (12 rolls of 20 bags)",5025364007262,5025364007262.0,B0CNRZW7L2,1.68,5.26,-1.0566666666666664,-54.18803418803417,600.0,600.0,600,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=7),Brand match: tidyz",True,https://www.poundwholesale.co.uk/tidyz-pocket-rainbow-assorted-colour-tie-handle-doggy-bags-240-pack,https://www.amazon.co.uk/dp/B0CNRZW7L2,Available (see Keepa data),Wholesale Dog,8,False,240,1,MATCH,,-1.0566666666666664
"Marksman Pocket Spirit Level 6""",Aluminium Pocket Spirit Level 6inch/150mm - Pen Style - DIY,5038673550169,5038673550169.0,B07L52B2ZL,0.852,2.99,-0.6883333333333328,-54.629629629629584,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.56, shared=3)",True,https://www.poundwholesale.co.uk/marksman-pocket-spirit-level-6,https://www.amazon.co.uk/dp/B07L52B2ZL,,Wholesale Painting Decorating,3,False,1,1,MATCH,,-0.6883333333333328
Munch & Crunch Tripe Chews 200g,151 M&C TRIPE CHEWS 200G,5053249225814,5053249225814.0,B07MJHLD8R,1.044,4.49,-0.778333333333333,-54.81220657276993,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.72, shared=3)",True,https://www.poundwholesale.co.uk/munch-crunch-tripe-chews-300g,https://www.amazon.co.uk/dp/B07MJHLD8R,,Wholesale Pet Toys Treats,3,False,1,1,MATCH,,-0.778333333333333
Marksman Welding Magnet Holder 50lb,50LB WELDING MAGNET ANGLE CORNER ARROW WELDER SUPPORT HOLDER POSITIONER FASTNER,5038673680965,5038673680965.0,B003MH3HUS,2.364,4.99,-1.3954166666666663,-55.37367724867723,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.40, shared=4)",True,https://www.poundwholesale.co.uk/marksman-welding-magnet-holder-50lb,https://www.amazon.co.uk/dp/B003MH3HUS,,Wholesale Marksman Tools,4,False,1,1,MATCH,,-1.3954166666666663
Leonardo Desire Aroma Grey Tree Of Life Wax Oil Burner,Grey Tree Oil/Wax Warmer,5010792476025,5010792476025.0,B09M488SHH,2.1,5.98,-1.2766666666666662,-55.50724637681158,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.49, shared=4)",True,https://www.poundwholesale.co.uk/leonardo-desire-aroma-grey-tree-of-life-wax-oil-burner,https://www.amazon.co.uk/dp/B09M488SHH,,Wholesale Christmas,4,False,1,1,MATCH,,-1.2766666666666662
Dekton Heavy Duty Extendable Anvil Lopper 96cm,Dekton Telescopic Bypass Lopper – Adjustable Length Garden Pruning Tool with Sharp Blades | Lightweight Design for Easy Use | Ideal for Cutting High Branches and Thick Stems | Ergonomic Grip,5055441461243,5055441461243.0,B0F4D1W6R2,11.424,13.75,-5.591666666666666,-55.52797087057265,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.20, shared=2),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-heavy-duty-extendable-anvil-lopper-96cm,https://www.amazon.co.uk/dp/B0F4D1W6R2,,Garden Tools,2,False,1,1,MATCH,,-5.591666666666666
Marksman 8lb Pen-Style Magnetic Pick Up Tool,8 LB POUND PEN STYLE PICK UP TOOL TOOLS MAGNETIC,5038673682143,5038673682143.0,B0038EMHQ0,1.428,4.49,-0.9695833333333332,-55.723180076628346,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.55, shared=5)",True,https://www.poundwholesale.co.uk/marksman-8lb-pen-style-magnetic-pick-up-tool,https://www.amazon.co.uk/dp/B0038EMHQ0,,Wholesale Marksman Tools,6,False,1,1,MATCH,,-0.9695833333333332
Auto Extreme Professional Window And Mirror Cleaner Spray 300ml,Mean Machine 300ml Window & Mirror Cleaner,5055319555913,5055319555913.0,B007G6YD9U,0.6839999999999999,4.1,-0.6258333333333334,-55.87797619047619,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.54, shared=4)",True,https://www.poundwholesale.co.uk/auto-extreme-professional-window-and-mirror-cleaner-spray-300ml,https://www.amazon.co.uk/dp/B007G6YD9U,,Other,4,False,1,1,MATCH,,-0.6258333333333334
151 Assorted Colour Plastic Dolly Pegs 24 Pack,COLOURED PLASTIC DOLLY PEGS,5050373011016,5050373011016.0,B005MGOGZ2,1.14,4.49,-0.8483333333333327,-56.55555555555552,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.68, shared=3)",True,https://www.poundwholesale.co.uk/151-assorted-colour-plastic-dolly-pegs-24-pack,https://www.amazon.co.uk/dp/B005MGOGZ2,,Laundry,3,False,24,1,MATCH,,-0.8483333333333327
A3 Artists Sketch Pad 20 Sheet Assorted,"ARTBOX A3 Sketch Pad (Sheet of 20), 5683",5013922056838,5013922056838.0,B004I9CTGC,0.792,5.3,-0.693333333333333,-57.300275482093646,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.58, shared=3)",True,https://www.poundwholesale.co.uk/a3-20-sheets-sketch-pad-2-designs,https://www.amazon.co.uk/dp/B004I9CTGC,,Stationery Pound Lines,5,False,1,1,MATCH,,-0.693333333333333
Dekton Gecko Grip Chrome Adhesive Hook Set 3pc,"DEKTON Geckogrip Hook Set 3pc Chrome-Heavy-Duty Wall Hook| Strong Adhesive Grip| Holds Upto 10kg| Ideal for Kitchen, Bathroom, Office| Reusable & Residue-Free| Sleek Chrome Finish| Versatile Storage",5055441459905,5055441459905.0,B0F4K66N1Z,1.044,2.99,-0.818333333333333,-57.62910798122064,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.25, shared=6),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-gecko-grip-chrome-adhesive-hook-set-3pc,https://www.amazon.co.uk/dp/B0F4K66N1Z,,Fasteners Assortments,7,False,3,3,MATCH,,-0.818333333333333
Retractable Ballpoint Pens Black 8 Pack,"The Design Group Ballpoint Pens, 8 Pack, Black",5012128532146,5012128532146.0,B07V2N3SVR,0.72,2.92,-0.6666666666666666,-57.971014492753625,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.55, shared=3)",True,https://www.poundwholesale.co.uk/8-ballpoint-pens-set,https://www.amazon.co.uk/dp/B07V2N3SVR,Available (see Keepa data),Wholesale Pens Pencils Markers,5,False,8,8,MATCH,,-0.6666666666666666
151 Assorted Heavy Duty Self-Adhesive Felt Pads 27 Pack,ASSORTED FELT PADS 27pk,5050375001572,5050375001572.0,B002JEFHIU,0.888,2.99,-0.7483333333333331,-58.01033591731264,300.0,300.0,300,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.60, shared=3)",True,https://www.poundwholesale.co.uk/assorted-felt-pads-27pk,https://www.amazon.co.uk/dp/B002JEFHIU,Available (see Keepa data),Wholesale Glue Adhesives Tape,3,False,27,1,MATCH,,-0.7483333333333331
Woodworks Wooden Princess & Dinosaur Peg Puzzles CDU Assorted,HTI Wooden Peg Puzzles,5050837587217,5050837587217.0,B0BCKRXG1R,2.556,5.49,-1.5749999999999995,-58.7686567164179,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.46, shared=3)",True,https://www.poundwholesale.co.uk/woodworks-wooden-princess-dinosaur-peg-puzzles-cdu-assorted,https://www.amazon.co.uk/dp/B0BCKRXG1R,,Wholesale Games Activity Toys,3,False,1,1,MATCH,,-1.5749999999999995
Rapide RP-60 Penetrating Maintenance Spray with Control Nozzle 400ml,Rapide 2850 Paint Spray,5055319528504,5055319528504.0,B07NJGQFRF,3.18,5.85,-1.885,-58.90624999999999,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.44, shared=2),Brand match: rapide",True,https://www.poundwholesale.co.uk/rapide-rp-60-penetrating-maintenance-spray-with-control-nozzle-400ml,https://www.amazon.co.uk/dp/B07NJGQFRF,,Cleaning Air Fresheners,2,False,1,1,MATCH,,-1.885
Coco & Grey Microwave Plate Cover 26cm 2 Pack,"Set of 2 Ventilated Microwave Food Plate Dish Cover Kitchen Cooking, Pack of 2",5015302462703,5015302462703.0,B008ESN6PG,1.188,5.69,-0.9083333333333328,-58.982683982683945,600.0,600.0,600,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.56, shared=3)",True,https://www.poundwholesale.co.uk/2pk-microwave-plate-cover-26cm-set-2,https://www.amazon.co.uk/dp/B008ESN6PG,Available (see Keepa data),Other,5,False,2,2,MATCH,,-0.9083333333333328
Dekton Gecko Grip Medium Clear Suction Hooks 12pc,"Dekton Geckogrip Suction Hooks Large 12pc-Strong Suction Cup Hooks|No Drilling or Tools Required| Ideal for Kitchen,Bathroom|Reusable & Residue-Free|Secure Hold on Smooth Surfaces|Durable & Waterproof",5055441460260,5055441460260.0,B0F4KG49B2,1.104,2.99,-0.8683333333333331,-59.07029478458047,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.29, shared=4),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-gecko-grip-medium-clear-suction-hooks-12pc,https://www.amazon.co.uk/dp/B0F4KG49B2,Available (see Keepa data),Fasteners Assortments,4,False,12,12,MATCH,,-0.8683333333333331
DID Foam Weather Strip 2pc,Foam Weather Strip Pack of 2 Insulation Draught Excluder Stop DIY Door Window,5056338357397,5056338357397.0,B09MM8YS2P,0.852,4.13,-0.7445833333333332,-59.09391534391533,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.41, shared=3)",True,https://www.poundwholesale.co.uk/did-foam-weather-strip-2pc,https://www.amazon.co.uk/dp/B09MM8YS2P,,Wholesale Glue Adhesives Tape,3,False,2,2,MATCH,,-0.7445833333333332
