SupplierTitle,AmazonTitle,EAN,ASIN,SupplierURL,AmazonURL,SupplierPrice_exVAT,SellingPrice_incVAT,NetProfit,ROI,sales_count,total_offer_count,fba_seller_count,fbm_seller_count,investment_tier,reason,has_strong_brand,brand_detected,MatchMethod,Confidence
Thermal Neck & Shoulder Heat Pack Assorted Colours,Sure Thermal Neck & Shoulder Heat Pack,5.06E+12,B01ENNM2XM,https://www.poundwholesale.co.uk/thermal-neck-shoulder-heat-pack-assorted-colours,https://www.amazon.co.uk/dp/B01ENNM2XM,3.9,8.99,-2.098333333,-0.471535581,Unknown,2.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-2.10 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Assorted Colour Bingo Dabber Bottles 2 Pack,Tallon Games 2 Bingo Dabber Bottles Assorted Colours,5.01E+12,B07P3HTD83,https://www.poundwholesale.co.uk/2-bingo-dabber-bottles-2-colours,https://www.amazon.co.uk/dp/B07P3HTD83,0.68,4.5,-0.58,-0.471544715,Unknown,4.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.58 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Kids Create Rainbow Colours Christmas Scratch Art Set,Design Group Kids Create Christmas Scratch Art Set Childrens Activity Pack Festive Stocking Filler Age 3+,5.01E+12,B0DNQQRVXB,https://www.poundwholesale.co.uk/kids-create-rainbow-colours-christmas-scratch-art-set,https://www.amazon.co.uk/dp/B0DNQQRVXB,0.71,3.51,-0.595,-0.472222222,Unknown,1.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.59 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Rapide Ready Mixed Concrete 2kg,Rapide Hi-Performance Ready Mixed Concrete 2kg,5.06E+12,B084YZZTZR,https://www.poundwholesale.co.uk/rapide-ready-mixed-concrete-2kg,https://www.amazon.co.uk/dp/B084YZZTZR,0.79,8.25,-0.635,-0.473880597,50.0,4.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.64 < £0.75', 'Sales 50.0 ≤ 50']",False,,EAN,high
Rapide Ready Mixed Concrete 2kg,Rapide Hi-Performance Ready Mixed Concrete 2kg,5.06E+12,B084YZZTZR,https://www.poundwholesale.co.uk/rapide-ready-mixed-concrete-2kg,https://www.amazon.co.uk/dp/B084YZZTZR,0.79,8.25,-0.635,-0.473880597,50.0,4.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.64 < £0.75', 'Sales 50.0 ≤ 50']",False,,EAN_cached,low
Goodyear Fresh Fragrance Glass & Mirror Cleaner 750ml,"Goodyear Glass & Mirror Cleaner 750ml - For a streak-free finish | Effective cleaner for car windscreens, side window, wing mirrors & rear view mirror | Suitable for rain sensor and acrylic windows",5.06E+12,B0993YCZWB,https://www.poundwholesale.co.uk/goodyear-fresh-fragrance-glass-mirror-cleaner-750ml,https://www.amazon.co.uk/dp/B0993YCZWB,1.36,5.74,-0.906666667,-0.47469459,Unknown,10.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.91 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Marksman 5lb Pen-Style Magnetic Pick Up Tool,5 LB POUND PEN STYLE PICK UP TOOL TOOLS MAGNETIC,5.04E+12,B0058SQ3VY,https://www.poundwholesale.co.uk/marksman-5lb-pen-style-magnetic-pick-up-tool,https://www.amazon.co.uk/dp/B0058SQ3VY,1.07,3.99,-0.77375,-0.477623457,Unknown,2.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.77 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Street Machines Street Racer Playmat CDU Assorted,KandyToys Car Play Mat | Car Play Mat with Sign and Traffic Cone | Assorted Designs,5.03E+12,B0D8WN7QS8,https://www.poundwholesale.co.uk/street-machines-street-racer-playmat-cdu-assorted,https://www.amazon.co.uk/dp/B0D8WN7QS8,3.57,6.99,-1.96875,-0.477851942,Unknown,3.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-1.97 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Auto Extreme Professional Wet Look And Tyre Shine And Clean Spray 300ml (Expired Stock 2017),Tyre Shine 'Wet Look' 300ml,5.06E+12,B0051U2NYA,https://www.poundwholesale.co.uk/auto-extreme-professional-wet-look-and-tyre-shine-and-clean-spray-300ml,https://www.amazon.co.uk/dp/B0051U2NYA,0.36,3.79,-0.435416667,-0.478479853,Unknown,1.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.44 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Goodyear Alloy Wheel Cleaner 750ml,Goodyear Alloy Wheel Cleaner 750ml - for a Showroom Finish | Effective Cleaning for All Wheels | Effortlessly Removes Mud & Grime from Round The Wheel | Removes Dirt and Brake Dust | Easy Application,5.06E+12,B0993NZQ15,https://www.poundwholesale.co.uk/goodyear-alloy-wheel-cleaner-750ml,https://www.amazon.co.uk/dp/B0993NZQ15,1.39,5.93,-0.928333333,-0.478522337,Unknown,11.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.93 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Pristine Gleam Kids Toothbrushes And Timer Set Assorted,"2pk Childrens Toothbrush with 2 Minute Sand Timer, Child Friendly Grips & Bristles by Pristine Gleam (Pink)",5.06E+12,B07TSHNJ2G,https://www.poundwholesale.co.uk/pristine-gleam-kids-toothbrushes-and-timer-set-assorted,https://www.amazon.co.uk/dp/B07TSHNJ2G,0.71,4.89,-0.605,-0.48015873,Unknown,1.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.60 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Dekton Key Ring Assortment Mega Pack 36pc,"Dekton 36-Piece Key Ring Set-Durable Metal Keychains | Assorted Colors | Perfect for Keys, Tags & Accessories | Ideal for Home, Office & Travel | Versatile Use | Multiple Applications, Easy to Open",5.06E+12,B0DLH4893L,https://www.poundwholesale.co.uk/dekton-key-ring-assortment-mega-pack-36pc,https://www.amazon.co.uk/dp/B0DLH4893L,2.37,6.99,-1.405,-0.481164384,Unknown,2.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-1.41 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Dekton Socket Driver Adaptor Set 3pc,"Dekton 3pc 1/4"", 3/8"" & 1/2"" Socket Adaptor Set - Fits All Standard Drill Chucks|Hexagonal Shank| Fits Screwdriver Bit Holder| Turns Any Power Drill Into A Power Nut Driver| Durable",5.06E+12,B01HH40YUW,https://www.poundwholesale.co.uk/dekton-socket-driver-adaptor-set,https://www.amazon.co.uk/dp/B01HH40YUW,1.46,3.95,-0.968333333,-0.481757877,Unknown,6.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.97 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Paint Factory All Purpose Matt Varnish Spray Paint 400ml,All Purpose MATT Varnish 400ML - Professional Satin Finish Spray Wood Color Paint,5.06E+12,B078HG8R1T,https://www.poundwholesale.co.uk/paint-factory-all-purpose-matt-varnish-400ml,https://www.amazon.co.uk/dp/B078HG8R1T,1.4,5.35,-0.941666667,-0.482905983,200.0,8.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.94 < £0.75']",False,,EAN,high
Cre8 Assorted Colour Glitter Pipe Cleaners,"Cre8 Christmas Glitter Xmas Pipe Cleaners, Assorted Colours - Pack of 40",5.06E+12,B09KY8W4VZ,https://www.poundwholesale.co.uk/glitter-pipe-cleaners,https://www.amazon.co.uk/dp/B09KY8W4VZ,0.5,2.99,-0.508333333,-0.484126984,Unknown,3.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.51 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Pan Aroma Very Berry Plug-In Air Freshener,Pan Aroma Plug in Air Freshener Very Berry,5.05E+12,B006GGPZHU,https://www.poundwholesale.co.uk/plug-in-air-freshener-very-berry,https://www.amazon.co.uk/dp/B006GGPZHU,1.14,5.16,-0.82,-0.485207101,Unknown,16.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.82 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Carpride Alloy Wheel Spray Paint Matt Black,Car Pride 400ml High Grade Car Alloy Wheel Matt Black Fantastic Finish Surface Aerosol Spray Paint Can,5.05E+12,B07R97BMMC,https://www.poundwholesale.co.uk/carpride-alloy-wheel-spray-paint-matt-black,https://www.amazon.co.uk/dp/B07R97BMMC,1.67,5.69,-1.078333333,-0.485735736,50.0,6.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-1.08 < £0.75', 'Sales 50.0 ≤ 50']",False,,EAN_cached,low
Artbox A4 Assorted Colour Metallic Sticker Paper 8 Sheets,"Art Box Peel and Seal Sticker Paper 8 Pack, Various, A4",5.01E+12,B07KBFXYQV,https://www.poundwholesale.co.uk/artbox-a4-assorted-colour-metallic-sticker-paper-8-sheets,https://www.amazon.co.uk/dp/B07KBFXYQV,0.65,3.44,-0.583333333,-0.486111111,Unknown,7.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.58 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Anti-Static Laundry Dryer Balls 2pc,Dryer Balls - Laundry Washing Tumble Drying Fabric Softener - Naturally Soften Laundry,9.35E+12,B08QW976L6,https://www.poundwholesale.co.uk/anti-static-laundry-dryer-balls-2pc,https://www.amazon.co.uk/dp/B08QW976L6,1.79,5.49,-1.145,-0.489316239,Unknown,1.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-1.15 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Sealapack Fish Oven Bags 10 Pack,"SEALAPACK® FISH FLAVOUR LOCK BAGS, PACK OF 10, Brown",5.05E+12,B008QUXG3E,https://www.poundwholesale.co.uk/sealapack-fish-oven-bags,https://www.amazon.co.uk/dp/B008QUXG3E,0.76,3.43,-0.641666667,-0.489821883,Unknown,12.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.64 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Dekton Gecko Grip Adhesive Clear Utensil Hook Set 3pc,"DEKTON Geckogrip Hook Set 3pc Clear-Heavy-Duty Wall Hook| Strong Adhesive Grip| Holds Upto 10kg| Ideal for Kitchen, Bathroom, Office| Reusable & Residue-Free| Sleek Clear Finish| Versatile Storage",5.06E+12,B0F4K46HMY,https://www.poundwholesale.co.uk/dekton-gecko-grip-adhesive-clear-utensil-hook-set-3pc,https://www.amazon.co.uk/dp/B0F4K46HMY,0.63,2.99,-0.578333333,-0.490112994,Unknown,1.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.58 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Auto Extreme Professional Racing Green Gloss Spray Paint 400ml,"Auto Extreme Racing Green, 400 ml",5.06E+12,B07NJH9XCY,https://www.poundwholesale.co.uk/auto-extreme-professional-racing-green-gloss-spray-paint-400ml,https://www.amazon.co.uk/dp/B07NJH9XCY,1.96,5.65,-1.231666667,-0.490703851,Unknown,6.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-1.23 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Prima 2 Blade Potato Chipper,2 Blade Potato Chipper,5.04E+12,B0144QCNJG,https://www.poundwholesale.co.uk/prima-2-blade-potato-chipper,https://www.amazon.co.uk/dp/B0144QCNJG,6.59,9.75,-3.515,-0.492296919,Unknown,12.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-3.52 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Halloween Bloody Hands Gel Window Stickers 2 Pack,Bloody Hands Halloween Gel Stickers Window Decorations - Pack of 2,5.06E+12,B08GM8KDD6,https://www.poundwholesale.co.uk/halloween-bloody-hands-gel-window-stickers-2-pack,https://www.amazon.co.uk/dp/B08GM8KDD6,0.71,3.38,-0.623333333,-0.494708995,Unknown,3.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.62 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Auto Extreme Clear Lacquer Spray 250ml,"Classic Signature - 1 x Auto Extreme Clear lacquer Spray Paint 250ml, Professional Quality, Perfect Finish for Cars, Bikes,Vans, Metal, Wood",5.06E+12,B09FQ4VVN9,https://www.poundwholesale.co.uk/auto-extreme-spray-clear-lacquer-250ml,https://www.amazon.co.uk/dp/B09FQ4VVN9,0.92,4.97,-0.728333333,-0.495464853,Unknown,1.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.73 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
PestShield Indoor & Outdoor Wooden Rat Trap,Petshield Reusable Traditional Wooden Rat Trap For Indoor and Outdoor Use,5.05E+12,B00IFCJM68,https://www.poundwholesale.co.uk/wooden-rat-trap,https://www.amazon.co.uk/dp/B00IFCJM68,1.2,4.85,-0.868333333,-0.496190476,Unknown,2.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.87 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Giftmaker Fabric Merry Christmas Bunting,The Design Group Giftmaker Merry Christmas Bunting Xmas Decoration Tartan 1.5m,5.01E+12,B09GG3SC85,https://www.poundwholesale.co.uk/giftmaker-fabric-merry-christmas-bunting,https://www.amazon.co.uk/dp/B09GG3SC85,1.91,5.7,-1.2225,-0.49695122,Unknown,2.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-1.22 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Home Collection A4 Black London Certificate Frame 21cm X 29.7cm,Home Collection London Range Stylish Black Wood Effect Photo Frame Table Stand & Wall Mounts to Display A4 Picture/Certificate,5.01E+12,B0F3JRWJ8H,https://www.poundwholesale.co.uk/home-collection-a4-black-london-certificate-frame-21cm-x-29-7cm,https://www.amazon.co.uk/dp/B0F3JRWJ8H,1.39,5.25,-0.965,-0.49742268,Unknown,3.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.96 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Marksman Telescopic Anvil Loppers 60 X 94cm,"Marksman 24""-37"" Heavy Duty Lever Action Anvil Lopper with Telescopic Extending Handles",5.04E+12,B07DWWFDW2,https://www.poundwholesale.co.uk/marksman-telescopic-anvil-loppers-60-x-94cm,https://www.amazon.co.uk/dp/B07DWWFDW2,9.17,14.99,-4.838333333,-0.497770919,Unknown,3.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-4.84 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Marksman Folding Step Stool Assorted Colours 51 X 21 X 21cm,Folding Stool 25x21x21cm,5.04E+12,B0CFB7MZGN,https://www.poundwholesale.co.uk/marksman-folding-step-stool-assorted-colours-51-x-21-x-21cm,https://www.amazon.co.uk/dp/B0CFB7MZGN,3.08,11.99,-1.808333333,-0.498163453,Unknown,1.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-1.81 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Colgate Extra Clean Medium Toothbrush,COLGATE Extra Clean Toothbrush Multi Color,6.00E+12,B077J6K6RC,https://www.poundwholesale.co.uk/colgate-extra-clean-medium-toothbrush,https://www.amazon.co.uk/dp/B077J6K6RC,0.36,2.6,-0.453333333,-0.498168498,Unknown,5.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.45 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Pop Reusable Plastic Party Platters 44cm X 17cm 2 Pack,"Gem Imports Reusable White Plastic Rectangular Serving Platters - Pack of 2, PAR6033OBGIMP",5.06E+12,B0CYT6XH5Y,https://www.poundwholesale.co.uk/pop-reusable-plastic-party-platters-44cm-x-17cm-2-pack,https://www.amazon.co.uk/dp/B0CYT6XH5Y,1.62,5.49,-1.08125,-0.498271889,Unknown,2.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-1.08 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Duzzit Amazing Baking Soda 350g,Duzzit Baking Soda 350g,5.05E+12,B0DGTWGQZQ,https://www.poundwholesale.co.uk/duzzit-amazing-baking-soda-350g,https://www.amazon.co.uk/dp/B0DGTWGQZQ,0.79,5.39,-0.668333333,-0.498756219,Unknown,3.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.67 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Goodyear 600amp Heavy Duty Booster Cables 3m,Goodyear 3m 600amp Booster Cables - Jump Leads Long| Powerful Coil Spring Clamps| Colour-coded Clamp| Zipped Carry Bag Included| Fully Insulated Length Cable| Suitable For Cars And Vehicles 3500CC,5.06E+12,B0DKFHVNK9,https://www.poundwholesale.co.uk/goodyear-600amp-heavy-duty-booster-cables-3m,https://www.amazon.co.uk/dp/B0DKFHVNK9,13.03,14.99,-6.818333333,-0.502086402,Unknown,4.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-6.82 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Dekton Gecko Grip Chrome Adhesive Hook Set 4pc,"DEKTON Geckogrip Hook Set 4pc Chrome-Heavy-Duty Wall Hook| Strong Adhesive Grip| Holds Upto 10kg| Ideal for Kitchen, Bathroom, Office| Reusable & Residue-Free| Sleek Chrome Finish| Versatile Storage",5.06E+12,B0F4K4PYH7,https://www.poundwholesale.co.uk/dekton-gecko-grip-chrome-adhesive-hook-set-4pc,https://www.amazon.co.uk/dp/B0F4K4PYH7,0.74,2.99,-0.648333333,-0.502583979,Unknown,2.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.65 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Smart Choice Strong Reflective Rope Dog Lead 1.2m Assorted Colours,Reflective Dog Lead (Red with reflective silver strip),5.02E+12,B00V58L2TE,https://www.poundwholesale.co.uk/premium-reflective-dog-lead-3-colours-120cm-diameter-1-5cm,https://www.amazon.co.uk/dp/B00V58L2TE,2.46,6.5,-1.513333333,-0.502768549,Unknown,2.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-1.51 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Jurassic Era Dinosaur Finger Puppets 5 Pack,KandyToys Dinosaur Finger Puppets | Dinosaur Toys | Kids Age 3+,5.03E+12,B08DVD6M39,https://www.poundwholesale.co.uk/jurassic-era-dinosaur-finger-puppets-5-pack,https://www.amazon.co.uk/dp/B08DVD6M39,2.13,5.99,-1.348333333,-0.503109453,Unknown,10.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-1.35 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Marksman Assorted Rivets 100pc,Marksman 62013C 100pc Assorted Rivets,5.04E+12,B08G1TQMDQ,https://www.poundwholesale.co.uk/marksman-assorted-rivets-100pc,https://www.amazon.co.uk/dp/B08G1TQMDQ,1.19,4.99,-0.881666667,-0.506704981,Unknown,2.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.88 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
"Prima Mdf Antique Pine Toilet Seat 18""","Prima 23167C 45cm(18"") MDF Toilet Seat - Antique Pine",5.04E+12,B00HC6NVJ2,https://www.poundwholesale.co.uk/prima-mdf-antique-pine-toilet-seat-18,https://www.amazon.co.uk/dp/B00HC6NVJ2,9.9,17.7,-5.31,-0.508133971,Unknown,4.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-5.31 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Giftmaker Christmas Flat Gift Wrap 8 Pack 50cm X 50cm,8 Large Sheets of Christmas Wrapping Paper - Assorted Designs - 50x50cm,5.01E+12,B0CK41K49D,https://www.poundwholesale.co.uk/giftmaker-christmas-flat-gift-wrap-8-pack-50cm-x-50cm,https://www.amazon.co.uk/dp/B0CK41K49D,0.74,4.84,-0.656666667,-0.509043928,Unknown,3.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.66 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Green Shield Anti-Viral Handy Wipes 15 Pack CDU,Green Shield Anti-Viral Handy Wipes - Pack of 15,5.06E+12,B08887PKFG,https://www.poundwholesale.co.uk/greenshield-anti-viral-handy-wipes-15-pack-cdu,https://www.amazon.co.uk/dp/B08887PKFG,0.67,3.49,-0.621666667,-0.509562842,Unknown,6.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.62 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
M.Y Four Assorted Magnetic Travel Games CDU,"M.Y Unbranded My Magnetic Travel Games, Various",5.03E+12,B00476NHDA,https://www.poundwholesale.co.uk/m-y-four-assorted-magnetic-travel-games-cdu,https://www.amazon.co.uk/dp/B00476NHDA,1.01,3.57,-0.795,-0.509615385,Unknown,3.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.80 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Prima Pet Tennis Balls 3 Pack,Pet Dog Tennis Balls (Pack of 3),5.04E+12,B0937KCMSL,https://www.poundwholesale.co.uk/prima-pet-tennis-balls-3-pack,https://www.amazon.co.uk/dp/B0937KCMSL,0.85,4.95,-0.715,-0.510714286,Unknown,2.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.71 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Palette 3-0 Dark Brown Intensive Permanent Hair Colour Creme,Schwarzkopf Palette Intensive Hair Colour Cream With Liquid Keratin - 3-0 Dark Brown 100 ML,3.84E+12,B00UJKRVR6,https://www.poundwholesale.co.uk/palette-3-0-dark-brown-intensive-permanent-colour-creme,https://www.amazon.co.uk/dp/B00UJKRVR6,1.52,4.99,-1.061666667,-0.512882448,Unknown,5.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-1.06 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Dekton Gecko Grip Clear Adhesive Hook Set 3pc,"DEKTON Geckogrip Hook Set 3pc Clear-Heavy-Duty Wall Hook| Strong Adhesive Grip| Holds Upto 10kg| Ideal for Kitchen, Bathroom, Office| Reusable & Residue-Free| Sleek Clear Finish| Versatile Storage",5.06E+12,B0F4K46HMY,https://www.poundwholesale.co.uk/dekton-gecko-grip-clear-adhesive-hook-set-3pc,https://www.amazon.co.uk/dp/B0F4K46HMY,0.69,2.99,-0.638333333,-0.514784946,Unknown,2.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.64 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Dekton Gecko Grip White Adhesive Hook Set 3pc,"DEKTON Geckogrip Hook Set 3pc White-Heavy-Duty Wall Hook| Strong Adhesive Grip| Holds Upto 10kg| Ideal for Kitchen, Bathroom, Office| Reusable & Residue-Free| Sleek White Finish| Versatile Storage",5.06E+12,B0F4K26W35,https://www.poundwholesale.co.uk/dekton-gecko-grip-white-adhesive-hook-set-3pc,https://www.amazon.co.uk/dp/B0F4K26W35,0.69,2.99,-0.638333333,-0.514784946,Unknown,2.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-0.64 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Assorted Colour Magnetic Letters & Numbers 52 Pack,KandyToys 52 Piece Magnetic Numbers & Letters - Educational Toys Fridge Magnets Spelling and Maths,5.03E+12,B01M30L8I0,https://www.poundwholesale.co.uk/assorted-colour-magnetic-letters-numbers-52-pack,https://www.amazon.co.uk/dp/B01M30L8I0,1.8,4.2,-1.21,-0.514893617,Unknown,8.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-1.21 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Elbow Grease Berry Blast Toilet Tablets 10 Pack,Elbow Grease Toilet Cleaning Tabs - No Scrubbing Needed | Removes Up To 100% Limescale (Berry Blast - Pack of 10 Tablets),5.05E+12,B0CCJNGYTG,https://www.poundwholesale.co.uk/elbow-grease-berry-blast-toilet-tablets-12-pack,https://www.amazon.co.uk/dp/B0CCJNGYTG,1.46,5.27,-1.038333333,-0.516583748,50.0,16.0,,,REJECTED,"['ROI -0.5% < 30.0%', 'NetProfit £-1.04 < £0.75', 'Sales 50.0 ≤ 50']",False,,EAN_cached,low
