SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,tier,new_tier,confidence_score,new_confidence_score,posterior_match_probability
AMTECH MAN HOLE KEY 18INC,Amtech C3185 2 Piece T-Handle Manhole Key Set,5032759033195.0,,B06X6FDJMF,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,25.3,0.253119
AMTECH BOLSTER 2 1/4 INCH,"Amtech G2200 60mm (2.25"") Bolster Chisel with Guard",,5032759002276.0,B004TRTCV8,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,94.4,0.943894
UNIQUE ROUND 9IN MIDNIGHT BLACK 16 PLATE,"Unique 32080EU Eco-Friendly Paper Plates-23 cm-Black Colour-16 Count (Pack of 1), Pack of 16",11179005796.0,11179005796.0,B097TQVQB5,TIER_4_REJECTED,TIER_2_LIKELY,5,96.0,0.959905
AMTECH BRUSH SET 3PC 2IN1,"Amtech S3535 Brush Set for Intricate Cleaning, 3-piece set includes Nylon, Brass and Steel Brushes, each with 2-in-1 Mini Brush Head",5032759038565.0,,B00LQQ8YDM,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,21.4,0.214445
JCB LED BULB WARM WHITE GU10 5W/50W,"JCB 3w = 35w / 5w = 50w LED GU10 100deg 3000k (Warm) / 6500k (Daylight) (5w (50w), 3000k (Warm White))",5050028108283.0,,B071YTLPR7,TIER_4_REJECTED,TIER_2_LIKELY,5,100.0,0.999964
AMTECH CAR DETAILING BRUSH 5PC SET,"Amtech - Car Detailing Brush Set for Cleaning Dust, Dirt, and More, Suitable for Wet and Dry Use, Non-Scratching Soft Nylon Bristles, Can be Used with Cleaning Products or Waxes (5pc)",5032759044627.0,,B0CHZ44NG6,TIER_4_REJECTED,TIER_2_LIKELY,5,99.9,0.999042
AMTECH BI-METAL HOLESAW 32MM,"Amtech - 32mm Hole Saw, M35 High-Speed Steel Metal Hole Saw with 39mm Cutting Depth for Wood, Plastic, Metal Sheets, and More, Durable and Heat-Resistant, 4-6 Teeth Per Inch",5032759051991.0,,B0DS67Q9KW,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,91.1,0.910718
151 SUPER GLUE 3G,"151 Fast Acting Super Glue | Super Strong - Bonds in Seconds (Suitable for Pottery, Rubber, Most Plastics, Fine China, Aluminium, Jewellery)",5013748000060.0,,B001GUKVPM,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,76.0,0.760266
AMTECH JIGSAW BLADE B/DECKER FIT 10PC 1870,Amtech M1870 10 Piece mixed jigsaw blades with clamp fitting,5032759017690.0,,B001BGLCHC,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,27.6,0.276496
MAXIM 40W ROUND ES PK10,"Maxim LED Round Edison Screw (Daylight White) - 6watt (40watt) - 470 Lumen (Pack 10) - 40MLRE27D5X10, Day Light",5022822207189.0,,B0BHDKCPJQ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,18.4,0.183814
MAXIM LED ROUND SBC 40W W/W PK10,Maxim LED Bulbs [Pack of 10] Type: Round (Warm White) 6Watts (40Watts) / Pearl Finish / 25 000 Hours/Energy Saving Multipack 40MLRB15W5X10,5022822219236.0,,B0BWNWKY67,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,60.7,0.607044
151 ROOF & GUTTER REPAIR CARTRIDGE BLACK 280ML,"151 10057 SEALANT, Black,1 - Pack",5050375051058.0,,B001GQU1AG,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,44.5,0.445114
AMTECH BI-METAL HOLESAW 25MM,"Amtech - 25mm Hole Saw, M35 High-Speed Steel Metal Hole Saw with 39mm Cutting Depth for Wood, Plastic, Metal Sheets, and More, Durable and Heat-Resistant, 4-6 Teeth Per Inch",5032759051984.0,,B0DS6564KC,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,90.7,0.906761
GLADE CANDLE EMPOWER MINT 129G PK6,Glade Empowermint Scented Candle,5000204336795.0,,B0D4DFMWZN,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,72.4,0.723718
151 STICKER REMOVER KIT,"151 Sticker Remover Kit - Removes Stickers, Tape, Price Tags & Gum from Wood, Metal, Plastics, Ceramics & Glass | Easy To Use (60ml + Scraper)",5050375094130.0,,B003ZIRCIC,TIER_4_REJECTED,TIER_2_LIKELY,5,98.0,0.980261
AMTECH RIVETS ASSORTED 100PC,Amtech S5100 100 Piece Assorted Rivet Set,5032759013258.0,,B008CYPX3A,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,35.4,0.354415
AMTECH HACKSAW MINI WITH BLADE,"Amtech M0900 150mm (6"") Junior Hacksaw",5032759004485.0,,B004TRQJEG,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,59.6,0.596315
MAXIM 20W G9 DAY LIGHT PK2,MAXIM LED Bulbs [Pack of 2] Type: G9 (Day Light) 2Watts (20Watts) / Pearl Finish / 15 000 Hours/Energy Saving Multipack 20MLG9DB224,5022822207127.0,,B09CDKTYGN,TIER_4_REJECTED,TIER_2_LIKELY,5,96.0,0.960178
ELYSIUM SPA BATH SALTS 450GM OCEAN BREEZE,Elysium Spa Ocean Breeze Epsom Salts | Natural Magnesium Sulphate Bath Crystals with Essential Oils for Relaxing & Tired Aching Muscles (450g),5020535012014.0,,B07W94LVFB,TIER_4_REJECTED,TIER_2_LIKELY,5,99.9,0.999124
AMTECH PADLOCK BRASS 20MM,"Amtech T0800C 20mm Solid Brass Padlock, Small Padlock with Keys for Luggage, Lockers, Toolboxes, Cupboards or Sports Bags",5032759006113.0,,B00LQQLZ6A,TIER_4_REJECTED,TIER_2_LIKELY,5,97.5,0.974991
MAXIM LED GU10 5W D/L PK10,Maxim - LED Pearl Day Light Bulb - 5W Equivalent to 50 Watt - GU10,5022822202245.0,,B075Z25TL2,TIER_4_REJECTED,TIER_2_LIKELY,5,98.0,0.979727
AMTECH D SHACLES 8MM 6PC,Amtech S4305 6 Piece 8mm D-Shackle Set,5032759037162.0,,B0062726K2,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,86.4,0.863961
NUSUK AIR FRESHNER MARIYAM 300ML PK12,"Nusuk Air Room Freshener Spray for Home, Car & Office, Long Lasting Fragrance 300 ML, Odor Eliminator, Deodorizer Spray For Room, Car & Wardrobe, Oud Al Shakhsiyat",6291108736449.0,,B0D3QQND2Y,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,48.4,0.483821
EVEREADY FILAMENT 4W CANDLE B22 PK5,Eveready LED Filament Bulb (One Size) (Warm White),5050028210047.0,,B0F31SQC5X,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,66.3,0.662527
AMTECH SANDING SHEET SQ P240 GRIT 10PCE,"Amtech V4055 P240 Hook and Loop Square Sheets, 10 Piece Set, 110mm x 100mm Sanding Paper, 240 V, Clear, 110 x 100mm",5032759048533.0,,B07BC6P4DX,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,75.3,0.752771
AIRPURE REFILL TRUE ROMANCE 250ML PK12,"airpure Air-O-Matic Air Freshener Refill, 250ml, Automatic Spray Fragrance for Home, Office, Kitchens and Anywhere for a Burst of Fresh Scent - True Romance Fragrance",5060194133767.0,,B00MEFIX3A,TIER_4_REJECTED,TIER_2_LIKELY,5,99.6,0.995939
NUSUK AIR FRESHNER BAREEQAL KHALEEJ 300ML PK12,"Nusuk Mix & Match Any 2 Dubai Air Fresheners Bundle 300ml – Long-Lasting Luxury Scents – Ahlami, Ajwaa Black, Ajwaa Red, Al Ameer, Bareeq Al Khaleej, Goodness Oud, Arabic Perfume Spray",6291108736401.0,,B0FLDPL6HM,TIER_4_REJECTED,TIER_2_LIKELY,5,99.1,0.990939
ASEVI AF MIST SPRING 400ML PK12,Asevi Spring Air Freshener 400 ml green,8411582207220.0,,B01L9830EE,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,43.2,0.431505
UNIQUE ROUND 9IN GOLD 16 PLATES,Unique 33252EU - Eco-Friendly Paper Plates - 23 cm - Gold Colour - 16 Count (Pack of 1),11179006496.0,11179006496.0,B097TT9JFN,TIER_4_REJECTED,TIER_2_LIKELY,5,99.6,0.995681
AMTECH MULTIPURPOSE SPONGE,"Amtech - Multipurpose Sponge for Cleaning Various Surfaces, Highly Absorbent and Durable, Use Wet or Dry, Easy to Handle for Effective Cleaning",5032759041527.0,,B0DV9TJYFL,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,77.8,0.777752
AMTECH PAINT KETTLE 1 LITRE WITH MAGNET,"Amtech Plastic Paint Kettle with Magnet Brush Holder, Home DIY, Durable, Easy to Use, Holds Paint Brushes up to 4” Wide for Mess-Free Painting, Hooks onto Ladders (1 Litre)",5032759050628.0,,B08B3WNGB9,TIER_4_REJECTED,TIER_2_LIKELY,5,100.0,0.99957
151 WALLPAPER PASTE 5 ROLLS,151 All Purpose Wallpaper Paste | Super Strong Wall Paper Adhesive - Ready in 3 Minutes | Suitable for All Types & Weights of Wallpaper | Easy To Use - Hangs Up To 5 Rolls (6 Pints),5013748000077.0,,B004WPCC0A,TIER_4_REJECTED,TIER_2_LIKELY,5,99.7,0.99749
PALOMA 100 APPLE GREEN SERVIETTES,Paloma Napkins 30x30cm 1 Ply - x100 Napkins (Green),3838952025485.0,,B073DNH3K7,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,18.3,0.182707
AMTECH CIRCULAR S/ SHEET SET10PC (P80 GRIT),"Amtech V4065 P80 Hook and Loop Orbital Sanding Sheets, 10 Piece Set, 115mm Diameter Sanding Paper",5032759048557.0,,B07BC5H5ND,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,23.0,0.230491
UNIQUE RECT SILVER TABLE COVER 54X108IN,"Unique Party 5083 - Silver Plastic Tablecloth, 9ft x 4.5ft",11179050833.0,,B000OOK1VA,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,73.9,0.738915
STATUS LED A70 GLS BC PA PEARL W/WHT 1PK BOX,"Status LED 470 Lumens Bayonet Cap, 80g",5022822204065.0,,B07BK115T3,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,23.5,0.234549
UNIQUE RECT GOLD TABLE COVER 54X108IN,"Unique Party 5084 5084-Gold Plastic Tablecloth, 9ft x 4.5ft, Gold, Pack of 1",11179050840.0,,B000OOK1UQ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,70.3,0.703389
151 GORILLA ALL PURPOSE FILLER,"151 Smooth All Purpose Filler - Interior & Exterior Use | No Sagging, Shrinking or Cracking - Easy To Use Ready Mixed Paste | Repairs for Plaster, Plasterboard, Brick, Wood and Stone (White, 600g)",5053249240992.0,,B0011VFIGS,TIER_4_REJECTED,TIER_2_LIKELY,5,95.1,0.950664
151 CYCLE PUNCTURE REPAIR KIT 5G,151® Complete Essential Cycle Puncture Repair KIT,5050375044760.0,5013748000664.0,B002NH0Q8E,TIER_4_REJECTED,TIER_2_LIKELY,5,99.9,0.999001
AMTECH DRILL HSS13PC SET,"Amtech F1120 13 Piece 6.25mm (1/4"") Titanium coated high speed steel (HSS) drill bit set",5032759011049.0,,B0031NCINK,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,22.2,0.222127
151 WALLPAPER PASTE 12 PINT PACK,151 All Purpose Wallpaper Paste | Super Strong Wall Paper Adhesive - Ready in 3 Minutes | Suitable for All Types & Weights of Wallpaper | Easy To Use - Hangs Up To 10 Rolls (12 Pints),5013748035208.0,,B0042FGU2G,TIER_4_REJECTED,TIER_2_LIKELY,5,97.9,0.979027
AMTECH STRING BALL,"Amtech U5250 Ball of String for Craft, Home, Garden and Gift Wrap, White, 3 Pieces of 45 metre",5032759035199.0,,B004OYREJI,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,77.2,0.771546
AMTECH PENCILS CARPENTER 12PK,Amtech H2100 12 Piece carpenter's pencil set,5032759007981.0,,B005DKGQNM,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,42.7,0.427044
FEBREZE 3VOL REFILL COSY SEASON 20ML PK7,"Febreze 3 Volution Air Freshener Plug In Refill 20 ML Cotton Fresh, 3 Alternating Scents To Clean Away Odours 7 x 20 ml",8700216567626.0,,B005XJYAY0,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,20.1,0.201454
AMTECH VICE BABY,"Amtech D2600 150mm (6"") Woodworking vice",5032759001408.0,,B007L5V48Y,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,35.0,0.350373
AIRWICK FRESHMATIC COMPLETE CRISP LINEN LILAC PK4,"Air Wick Freshmatic Max Air Freshener Refill, 250 ml - Crisp Linen and Lilac, Pack of 4",5059001509024.0,5011417757888.0,B0080CVCYS,TIER_4_REJECTED,TIER_2_LIKELY,5,97.4,0.973861
ECOBAG BLACK HEAVY DUTY 20 BAG 100 LTR,"EcoBag - 20 Pack Extra Strong Heavy Duty Refuse Sacks - 100L - 33 Microns - Recyclable Bin Bags, Leak Resistant, Eco-Friendly, Durable Waste DIsposal Bags for Household & Commercial Use 736×990mm",5019685012708.0,,B00HGCV400,TIER_4_REJECTED,TIER_2_LIKELY,5,95.0,0.95024
AMTECH PADLOCK BRASS LONG SHACKLE 50MM,"Amtech T0765 50mm Long Shackle Weatherproof Padlock, Outdoor Padlock, Wide Range of Security Applications",5032759006199.0,,B01LZ8X9AW,TIER_4_REJECTED,TIER_2_LIKELY,5,99.7,0.996573
ENERGIZER LED CANDLE 5.9W D/L B22 BULB EACH,"Energizer B22 Candle LED Light Bulb - 5.9W with Opal Finish. Daylight 6500K, 520 Lumen Energy Saving Lightbulb. Non-Dimmable - Large Bayonet (Bc)",5050028090762.0,,B01LZJT7LI,TIER_4_REJECTED,TIER_2_LIKELY,5,100.0,0.999958
ECOBAG BLACK HEAVY DUTY 30 BAGS 50 LTR,"EcoBag - 50 Pack Heavy Duty Bin Bags - 50L - 35 Microns - Recyclable Black Bin Bag with Leak Resistant Seal, Sustainable Refuse Sack, Eco-Friendly Rubbish Bag for Home, Office & Kitchen (600x800 mm)",5019685003911.0,,B06XTQV419,TIER_4_REJECTED,TIER_2_LIKELY,5,99.9,0.998889
NUAGE AQUEOUS CREAM 500ML PACK OF 6,SIX PACKS of Nuage Aqueous Cream 500ml,5020535009472.0,8800224835288.0,B06XY26HMB,TIER_4_REJECTED,TIER_2_LIKELY,5,99.8,0.998308
MARKSMAN KNIFE FOLDING LOCK BACK,Rolson 62848 Folding Lock-Back Knife,5038673570167.0,5029594628488.0,B071RZR4QM,TIER_4_REJECTED,TIER_2_LIKELY,5,99.4,0.994257
MAXIM LED A60GLS ES 40W D/L PK10,"Maxim LED GLS Bayonet Cap (Daylight White) - 6watt (40watt) (Pack 10), 40MLGBCDL5X10",5022822220492.0,,B076Q116DM,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,18.6,0.186018
AIRWICK FRESH N UP LAVENDER 375ML PK12,Airwick Fresheners Pull Up Fresh n Up Tabs Bottles x 6 - Fresh Waters,5011417778128.0,,B07BGQHT7Y,TIER_4_REJECTED,TIER_2_LIKELY,5,98.7,0.986705
BLOOME CANDLE LAVENDER PK12,bloome Fragranced Tea Light Candles Assorted 12pk (Wild Lavender),5055566985389.0,,B07V6YVDSV,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,34.0,0.339921
EXFOLIATING GLOVES PAIR,"Exfoliating Wash Gloves, Shower Scrub Gloves/Loofah, Natural Fibre Bath Gloves for Spa, Massage, Body Scrub Exfoliator, Dead Skin Remover with Hanging Loop(Heavy)",5050565765581.0,,B0BBKPZQ7T,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,30.8,0.307844
PAUL RUSSELLS 5 FOOT BATTEN 50W 4000K NATURAL WHITE,"paul russells 5ft LED Batten, Ceiling Fitting Tube Light, 4000K Cool White, 50W, 6000 Lumens, Light for Office, Bathroom, Kitchen, Garage, Warehouse Fluorescent Lighting Replacement, 1 Pack",5056560110920.0,,B0BYNMFDP3,TIER_4_REJECTED,TIER_2_LIKELY,5,99.9,0.99929
PEDICURE BRUSH 4 IN 1 ASSORTED,"Pedicure Foot File and Callus Remover for Hard Skin,Cleaning Pumice Stone 4 in 1 Foot Scrubber,Removing Corn Dead Skin Cracked Heels Debris,Foot Files for Wet and Dry Cracked Feet,Bath Pedicure Salon",8711252946511.0,,B0CP6S1P74,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,5,80.9,0.809051
AIRWICK FRESHMATIC COMPLETE WHITE VANILLA BEAN PK4,Air Wick Freshmatic Air Freshener Kit - White Vanilla Bean 250ml,5011417795972.0,5059001012234.0,B0CPYFXF6B,TIER_4_REJECTED,TIER_2_LIKELY,5,96.8,0.968013
BLOOME COLLECTION ESSENTIAL OILS LAVENDER HAZE PACK OF 2,"Bloome 4pk Lavender Haze Scented Oils – Essential Oil for Diffusers for Home, Hotel, Spa, Fragrance Aroma for Meditation, Yoga, Study, Relaxation, Office, Bath, Bedroom & Living Room Ambience (4x10ml)",5056683929478.0,,B0FTRXKNJ8,TIER_4_REJECTED,TIER_2_LIKELY,5,99.7,0.99749
151 DAMP & STAIN BLOCK 400ML,"151 Stain & Damp Block Spray, White Satin Finish, Blocks Damp, Prevents Stains, Mould, and Mildew, Easy-to-Apply Waterproof Protective Coating for Interior Use,400ml",5053249281339.0,,B0FX4ZKT83,TIER_4_REJECTED,TIER_2_LIKELY,5,99.8,0.997513
151 HANGING DEHUMIDIFIER WARDROBE 3X180G,"ZENO Disposable Dehumidifier 500ml | Moisture Absorber Dehumidifiers for Damp, Mould, Moisture in Home, Kitchen, Wardrobe, Bedroom, Caravan | Dehumidifiers Disposable | Damp Absorber (120 Pack)",5053249229690.0,,B0FDGGV3LH,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,22.3,0.222878
URBAN LIVING DESSERT PLATE JOSEPH,"Urban Lifestyle Dessert Plates Set of 4 Ronda, Ø15cm Small Stoneware Plates, Side Plates for Cake, Breakfast & Snacks, 4 Colours, Reactive Glaze, Dishwasher & Microwave Safe, Scratch Resistant",5414886292346.0,9120119770999.0,B0D47LHC8T,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,15.6,0.155638
"INSULATED SCREWDRIVER SET 4"" 2PC","Saker 42 in 1 Magnetic Screwdriver Set, Multi Bit Free Combination Ratchet Screwdriver Set Portable Repair Tool Kit for Gifts, Furniture, Computer, Bicycle and DIY Grey",,,B0DK8WSQPF,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,10.9,0.108565
TIDYZ DOGGY BAGS STRONG 50 PCS 30cm x 36cm,"Beco Dog Poo Bags - Strong, Leakproof & Large - 100% Recycled Plastic, Extra Thick Dog Poop Bags, Heavy Duty - Mint Scented Refill Rolls, 540 Count",5025364001970.0,,B0FKBZPHMH,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,16.2,0.161604
151 DUCT TAPE 10M,"Gaffer Tape Black- 50mm x 50m - Strong Duct Tape Heavy Duty Adhesive Cloth Repair Tape, Super Sticky And Waterproof Gaffer Tape| Adhesive Tape Multi-Use for Indoor/Outdoor (24, Brown, 48mmx66m)",5050375001923.0,,B0GSHH9NJ9,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,20.1,0.201292
GLAMORIZE HAIR DYE GOLDEN BROWN,"eSalon Permanent Hair Colour Set - 9X Allure Award Winning, 100% Grey Coverage, At-home Hair Colour, 0% Ammonia, Multi-dimensional Hair Dye, Professional-grade Hair Colour",5055257877047.0,810070791155.0,B0BR8PRL17,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,13.9,0.139423
PRISTINE GLEAM POWER THOOTHBRUSH HEADS UNIVERSAL PACK OF 2,"Replacement Heads Compatible with Oral B iO 2/3/4/5/6/7/8/9/10 Series Electric Toothbrush, Brush Heads Compatible with Oral B iO for Gentle Gum Care & Deep Cleaning (6 Black)",5056175904686.0,,B0GKMLGMGK,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,23.4,0.234215
LITTLE TREES CAR FRESHENER RELAX,"2 Pack Plaster Car Air Freshener Diffuser with Sun Visor Clip Compatible with Drift Fragrance, Cabana (Coconut) & Amber Scent, Long-Lasting Odor Eliminator, Stylish Car Perfume Accessory",,,B0G121XMGB,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,37.3,0.373233
MARKSMAN POINTING TROWEL,"BLOSTM Trowel Set 5 Piece - Brick Jointer, Pointing Tool, Gauging Trowel, Plastering Trowel - Made of Durable Carbon Steel - Builders Bricklaying Tools with Soft Grip Handles (5 PCS)",5038673600109.0,5060914442056.0,B0BMLVV1C7,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,22.8,0.228401
LAV GLASS FOOD CONTAINER 1170ML,"[10-Pack]Glass Meal Prep Containers -MCIRCO Food Storage Containers with Lifetime Lasting Snap Locking Lids, Airtight Lunch Containers, Microwave, Oven, Freezer and Dishwasher",8692952218040.0,,B081JTZNRS,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,18.4,0.184468
BORMIOLI ETICAT BOTTLE & STOPPER 550ML,BORMIOLI ROCCO Officina Vintage 1825 Glass Bottle with Removable Cap - 1200 ML (37.25 oz) - Set of 3,8004360049077.0,5055512091560.0,B06Y476315,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,25.0,0.249874
AMTECH BIFFING&POLISHING 23PC KIT,"Buffing Polishing Pads, SPTA 5Pcs 6.5 Inch Face for 6 Inch 150mm Backing Plate Mix Cutting Force Buffing Pads Cutting Polishing Pad Kit for Car Buffer Polisher Compounding,Polishing, Waxing-SQMIX65",,6975172292796.0,B07D7LJVMH,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,58.7,0.587059
GLASS WHISKEY DECANTER,"aleawol 1L Glass Barrel Dispenser with Tap, Glass Whiskey Barrel Decanter with Wooden Stand Whiskey Decanter Barrel Drink Dispenser for Bourbon Vodka Tequila Wine",8711252100531.0,,B0C3QQFN1M,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,82.8,0.827565
PINEAPPLE SHAPE SUGAR BOWL W/LID,Milisten Pineapple Shape Ceramic Tea Canister Airtight Loose Leaf Tea Storage Jar with Lid 5.24 Inch Kitchen and Home Decor Organizer,6923456786080.0,,B0CV7795SD,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,69.3,0.693308
AMTECH MITRE & MULTI ANGLE MARKING GAUGE,"Angle Gauge eOUTIL Digital Protractor Inclinometer Angle Finder with V-Groove Magnetic Base, Precision Bevel for Automobile Woodworking Building Drilling Machinery Masonry",,,B085C8PSKB,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,46.4,0.464335
151 LOVE YOUR WOOD FURNITURE MARKERS ASSORTED PACK OF 3,"Acrylic Paint Pens, 80 Colors Dual Tip Acrylic Markers Paint Pens, Strong Coverage for Paint Rocks, Glass, Wood, Fabric, Paper, Colouring Book, DIY Crafts Art Supplies",5050375047105.0,766757408031.0,B0FJ8D1P1H,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,12.0,0.120437
JAUNTY PARTYWARE METALLIC PARTY HATS 4PC,STOBOK Aluminum Foil Party Hats Birthday Colorful Cone Hats for Kids Adults New Year Cones with Elastic String Christmas Photo Props (12pcs),,,B0D5J2PHH5,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,41.8,0.418409
ENERGIZER LED GLS 5.6W W/W E27 BULB EACH,BELL Lighting E27 LED Light Bulbs 6 Pack | 8.1 W 810 Lumen Natural White 4000 K | Large Edison Screw Cap ES | Energy Saving GLS LED Bulb | 60 W Equivalent | Non-Dimmable Cool White Lighting,5050028078869.0,,B0DN6H8PYW,TIER_4_REJECTED,TIER_2_LIKELY,0,99.7,0.997303
MAXIFRESH GLASS AIRTIGHT FOOD STORAGE CONTAINER SQUARE 520ML,"Igluu Meal Prep Square Glass Containers with Lids (3 Pack) – Airtight & BPA-Free – Oven, Microwave, Freezer and Dishwasher Safe – 320ml, 520ml, 800ml – Durable Borosilicate Glass",742288760329.0,5060793190260.0,B08WJHTSQ1,TIER_4_REJECTED,TIER_2_LIKELY,0,95.9,0.958824
TRAVEL TOOTHBRUSHES 5PC,Health & Beauty Toothbrushes with Travel Cases 5 pc,5056239471079.0,,B0CH1FX5W6,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,52.1,0.520902
JCB LED BULB DAY LIGHT GOLF SES 6W/40W,"Linkind Dimmable E27 Screw Bulb, 7.3W (Equivalent to 60W) E27 Edison Screw ES LED Light Bulbs, Warm White 2700K, 806LM, A60 Standard Light Bulbs, Energy Saving Screw Bulbs, Pack of 3",5050028108375.0,,B0BQQYLCY2,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,56.7,0.566877
BEAUTY VELCRO HAIR GRIP ROLLERS 7 PACK,"24 Extra Large Hair Rollers, Pink Self-Grip Styling Curlers, Professional Salon Quality, (6 Packs x 4 Rollers) 63mm Diameter",5014749165598.0,,B0G2SXWYVS,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,66.9,0.668912
151 PAINT SPRAY 400ML WHITE MATT,"Brilliant White Spray Paint, Fast-Drying, Non-Cracking, Smooth & Gloss Finish, Long Lasting, Easy To Use, Lightweight And Portable, Multipurpose Use, 250ml (6PCS)",5053249215105.0,5063613034409.0,B0DJM92731,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,43.5,0.435035
MARKSMAN SHELF BRACKET 2PC 15 X 20CM,"MLOQI 2 Pack Scaffold Board Shelf Brackets with Lips, 5mm Thick Heavy Duty L Wall Brackets for Shelves, Black Industrial Shelves Support (8""x6""/20cm x 15cm)",5038673685632.0,,B0CQP2R88N,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,38.3,0.382535
RAPIDE SPRAY ALL PURPOSE CREAM 400ML,"Multipurpose Red Gloss Spray Paint, Interior Exterior & Household, Ideal for Metal, Wood, Ceramics, Plastic, Quick-Dry, Interior and Exterior,400ml, (3PCS)",5055319517461.0,,B0DJ166RWX,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,49.4,0.494023
AMTECH CARPENTERS SQUARE 16X24 INCH,"Presch Try Square 300 mm | Medium | Includes rust-free marking gauge (30cm), level bubble & marking pin | 90° & 45° | Carpenters square, Precision Square, Joiners Square, Engineers Square",,4260465138113.0,B0CMXNJ8TC,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,81.8,0.817733
ENERGIZER LED GLS 9.2W W/W E27 BULB EACH,"LED Filament GLS Bulb, 7W ES, 2700K Warm White, Dimmable, 240V, Pack of 5",5050028078906.0,,B0FMMXG3SQ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,59.0,0.590099
APOLLO GLASS PATE JAR 125ML,"Argon Tableware Glass Spice Jars with Airtight Metal Clip Lid - 125ml/4.2oz - 6 Pack - 4 Colour Seals - Small Kitchen Storage Container Round Preserving Jar for Spice, Seasoning",5026180084048.0,5055415198670.0,B0117P411K,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,67.7,0.67718
PRISTINE GLEAM MEDIUM TOOTHBRUSHES WITH 3 COVERS ASSORTED PACK OF 4,Pack of 4 Toothbrushes with Covers Nylon Bristles Brush Anti-Slip Grip,5055566994039.0,,B07BTBNR7M,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,87.4,0.874414
