Supplier_Title,Amazon_Title,ASIN,EAN,Match_Type,Tier,Confidence_Score,EAN_Exact_Match,Sales,Net_Profit,ROI,Supplier_Price,Amazon_Price,Bucket,Inclusion_Reason,Confidence,Validation_Required,Priority,Similarity,Unit_Qty_Flag,Unit_Qty_Note,Category,Supplier_URL,Amazon_URL,FBA_Sellers,Dashboard_Flags,Evidence_Status,External_Check_Status,Availability,Scraped_At,Category_URL,Priority_Score
Nuage Vapour Patch 6 Pack,Nuage easy breath menthol Vapour patches - 6 patches - soothing menthol camphor and eucalyptus oil patch - natural menthol nasal congestion relief for cold and flu - suitable for children over 3 years,B0DX79WBY2,5053249276830,EAN,T1,60,True,0,0.2250000000000003,17.857142857142883,0.852,3.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.1667,MATCH,,Wholesale First Aid Medical,https://www.poundwholesale.co.uk/nuage-vapour-patch-6-pack,https://www.amazon.co.uk/dp/B0DX79WBY2,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T18:58:00.169228,https://www.poundwholesale.co.uk/health-beauty/wholesale-first-aid-medical,0.2587500000000003
Woodworks Chunky Wooden Alphabet Puzzle CDU,Wood Works Alphabet Chunky Wooden Early Learning Educational Puzzle For Children 18 Months + (1374990.00),B0BHYWH2VF,5050837499015,EAN,T1,60,True,0,0.2250000000000003,8.395522388059714,2.556,6.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.25,MATCH,,Wholesale Games Activity Toys,https://www.poundwholesale.co.uk/woodworks-chunky-wooden-alphabet-puzzle-cdu,https://www.amazon.co.uk/dp/B0BHYWH2VF,Available (see Keepa data),BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-29T01:09:50.369520,https://www.poundwholesale.co.uk/toys/wholesale-games-activity-toys,0.2587500000000003
Artbox Assorted Colour Permanent Fabric Markers 4 Pack,"Artbox Fabric Marker Art Craft Textile Designing Drawing Tshirt Colours 4 Pack, Mixed, One Size",B07NGLB5NW,5013922056500,EAN,T1,60,True,0,0.2249999999999997,18.442622950819647,0.804,4.35,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.2105,MATCH,,Wholesale Pens Pencils Markers,https://www.poundwholesale.co.uk/artbox-assorted-colour-permanent-fabric-markers-4-pack,https://www.amazon.co.uk/dp/B07NGLB5NW,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T22:32:42.097029,https://www.poundwholesale.co.uk/stationery/wholesale-pens-pencils-markers,0.25874999999999965
Buzz Anti-Bacterial Everyday Cloth,Buzz Microfibre General Purpose Cloth with Germ Shield,B08XZPS1J3,5056175949731,EAN,T1,60,True,0,0.2216666666666671,20.15151515151519,0.66,4.19,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.2,MATCH,,Sponges Scourers Cloths,https://www.poundwholesale.co.uk/buzz-anti-bacterial-everyday-cloth,https://www.amazon.co.uk/dp/B08XZPS1J3,Available (see Keepa data),,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-04T01:18:35.767622,https://www.poundwholesale.co.uk/wholesale-cleaning/sponges-scourers-cloths,0.2549166666666671
First Steps Pink Hearts Baby Blanket 75cm X 100cm,First Steps Pink Baby Blanket 75X100CM Heart Design,B08QTQ7CNK,5015302109547,Title,T2,45,False,0,0.2495833333333335,8.31944444444445,2.9400000000000004,7.99,B,Opportunity: positive profit with zero/unknown sales,MEDIUM,Yes,LOW,0.4167,MATCH,,Wholesale Baby Blankets Bibs Babywear,https://www.poundwholesale.co.uk/first-steps-pink-hearts-baby-blanket-75cm-x-100cm,https://www.amazon.co.uk/dp/B08QTQ7CNK,,AMAZON_EAN_MISSING,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-21T19:51:14.557862,https://www.poundwholesale.co.uk/baby-supplies/wholesale-baby-blankets-bibs-babywear,0.2495833333333335
Dekton Flexible Sanding Block 80 Grit,"Dekton Flexible Sanding Block - Medium 80 Grit for Multi-Surface Woodworking, Paintwork, Keying Plaster, and Prep Work - Perfect for Achieving a Smooth Finish Between Coats",B07HM86ZZX,5055441432380,EAN,T1,80,True,0,0.2133333333333337,17.92717086834737,0.768,4.66,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.2857,MATCH,,Wholesale Painting Decorating,https://www.poundwholesale.co.uk/dekton-flexible-sanding-block-80-grit,https://www.amazon.co.uk/dp/B07HM86ZZX,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T22:32:51.843993,https://www.poundwholesale.co.uk/diy/wholesale-painting-decorating,0.24533333333333374
First Safety 3 Pin Socket Safety Covers 10 Pack,12 Socket Safety Covers,B07RPBHF34,5015302105785,EAN,T1,60,True,0,0.2116666666666669,16.408268733850147,0.888,4.01,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.3333,MATCH,,Wholesale Baby Accessories,https://www.poundwholesale.co.uk/first-safety-3-pin-socket-safety-covers-12-pack,https://www.amazon.co.uk/dp/B07RPBHF34,Available (see Keepa data),BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-31T05:23:32.231656,https://www.poundwholesale.co.uk/baby-supplies/wholesale-baby-accessories,0.24341666666666692
Artbox Twist Action Glue Sticks 36g 2 Pack,"ARTBOX 36g Twist Action Glue Stick (Pack of 2), White",B007QS80TC,5013922060200,EAN,T1,95,True,0,0.2100000000000002,19.26605504587157,0.648,5.28,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.7,MATCH,,Wholesale Art Crafts,https://www.poundwholesale.co.uk/2-by-36grm-twist-action-glue-sticks,https://www.amazon.co.uk/dp/B007QS80TC,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-23T16:35:01.912652,https://www.poundwholesale.co.uk/stationery/wholesale-art-crafts,0.2415000000000002
Glamorize Mahogany Permanent Hair Colour No.4,"Creme Colour Womens Permanent Hair Dye (6 Colour Choices) [04 Mahogany, LL_0774]",B01LX41P0D,5055257878532,EAN,T1,60,True,0,0.209583333333333,15.640547263681569,0.948,5.59,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.2667,MATCH,,Wholesale Hair Care,https://www.poundwholesale.co.uk/mahogany-permanent-hair-colour-no-4-vibrant-colour-in-5-easy-steps,https://www.amazon.co.uk/dp/B01LX41P0D,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-12T22:06:05.441311,https://www.poundwholesale.co.uk/health-beauty/wholesale-hair-care,0.24102083333333293
Jump Extra Fresh Insoles 1 Pack,2PK Extra Fresh Insoles,B005GQZP5I,5013748062709,EAN,T1,60,True,0,0.2083333333333333,16.93766937669377,0.8160000000000001,4.33,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.4286,MATCH,,Wholesale Shoe Care,https://www.poundwholesale.co.uk/2pk-extra-fresh-insoles,https://www.amazon.co.uk/dp/B005GQZP5I,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-03T16:09:49.276576,https://www.poundwholesale.co.uk/health-beauty/wholesale-shoe-care,0.23958333333333326
151 Assorted Diy Plastic Fixing Plugs 80 Pack,80 Raw Plugs Set/Wall Plugs - 80 Plugs in 4 Sizes - Fixing Plugs Available In Convenient Sizes,B0D45KGWJC,5053249003818,EAN,T1,40,True,0,0.2066666666666674,13.77777777777783,1.14,6.2,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.2,MATCH,,Other,https://www.poundwholesale.co.uk/151-assorted-diy-plastic-fixing-plugs-80-pack,https://www.amazon.co.uk/dp/B00WVMHV6Q,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,,,,0.23766666666666747
Wholesale Dekton Dri Aire Moisture Absorbing Easy Stick Wall Mount Refill Pack 5 X 180g | Pound Wholesale,Dri Aire 5 * 180G Refill Bag Compatible With Premium Moisture Absorber Easy Stick Wall Mount Helps Prevent Damp Mould And Condensation Fast Moisture Absorption,B0G2MH4KR3,5055441468594,EAN,T1,60,True,0,0.2050000000000007,5.89080459770117,3.516,9.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.3704,MATCH,,Dehumidifiers,https://www.poundwholesale.co.uk/dekton-dri-aire-moisture-absorbing-easy-stick-wall-mount-refill-pack-5-x-180g,https://www.amazon.co.uk/dp/B0G2MH4KR3,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,out of stock,2025-12-04T07:12:10.041046,https://www.poundwholesale.co.uk/wholesale-cleaning/dehumidifiers,0.2357500000000008
Farley Mill Kids Thermal-Linked Plain Black Beanie Hat,"Kids Winter Thermal Lined Beanie Polyester Hat (22cm x 18cm x 2cm) - Comfortable & Classic Plain Black Design, Perfect Headwear for Cold Weather, 1 Piece",B0BBDK72KT,5056283824524,EAN,T1,40,True,0,0.2050000000000003,15.891472868217075,0.888,3.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.24,MATCH,,Hats Gloves,https://www.poundwholesale.co.uk/farley-mill-kids-thermal-linked-plain-black-beanie-hat,https://www.amazon.co.uk/dp/B0BBDK72KT,Available (see Keepa data),BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-08-22T16:03:08.806346,https://www.poundwholesale.co.uk/clothing/hats-gloves,0.23575000000000032
Duzzit Bright Window Squeegee Assorted Colours,"Duzzit Window Squeegee Brush-Assorted Colours, 610-11 cm",B00BN5GENI,5050375125575,EAN,T1,95,True,0,0.203333333333334,13.203463203463247,1.188,5.92,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.5,MATCH,,Sponges Scourers Cloths,https://www.poundwholesale.co.uk/duzzit-bright-window-squeegee-assorted-colours,https://www.amazon.co.uk/dp/B00BN5GENI,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-04T01:22:40.919717,https://www.poundwholesale.co.uk/wholesale-cleaning/sponges-scourers-cloths,0.2338333333333341
Maxifix Precision Epoxy Adhesive,"Maxifix Precision Epoxy Adhesive – Strong, Long-Lasting Bond; Equal Dispensing of Resin & Hardener with One Push; 30-Minute Fast Set Time; Perfect for Ceramic, Glass, Wood, Plastic & More",B006VY8U0G,5060211774881,EAN,T1,60,True,0,0.203333333333334,12.86919831223633,1.236,5.98,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.16,MATCH,,Wholesale Glue Adhesives Tape,https://www.poundwholesale.co.uk/maxifix-precision-epoxy-adhesive-strong-long-lasting-adhesive-dispenses-equal-quantity-of-resin-hardener-with-one-push-30-minute-set-time-sticks-ceramic-glass-wood-plastic-more,https://www.amazon.co.uk/dp/B006VY8U0G,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T15:31:00.997117,https://www.poundwholesale.co.uk/diy/wholesale-glue-adhesives-tape,0.2338333333333341
Prima Tennis Balls 2 Pack,Prima Tennis Balls For Outdoor Sports Cricket Beach Leisure 2 x Balls,B095T43PKD,5038673700526,EAN,T1,80,True,0,0.2029166666666668,15.729974160206734,0.888,5.51,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.3636,MATCH,,Wholesale Outdoor Toys,https://www.poundwholesale.co.uk/prima-tennis-balls-2-pack,https://www.amazon.co.uk/dp/B095T43PKD,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-12T20:23:50.157587,https://www.poundwholesale.co.uk/toys/wholesale-outdoor-toys,0.2333541666666668
Prima 24pc Stainless Steel Cutlery Set With Metal Stand Assorted Colours,Prima 24 PC CUTLERY SET STAINLESS STEEL WITH TRAY/STAND (Cream with Stand),B01K23UD06,5038673120065,EAN,T1,80,True,0,0.202083333333334,3.9392462638076817,5.496,10.93,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.4286,MATCH,,Wholesale Kitchen Utensils Cutlery,https://www.poundwholesale.co.uk/prima-24pc-stainless-steel-cutlery-set-with-metal-stand-assorted-colours,https://www.amazon.co.uk/dp/B01K23UD06,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-25T03:14:40.309943,https://www.poundwholesale.co.uk/kitchenware/wholesale-kitchen-utensils-cutlery,0.23239583333333408
Dekton Telescopic Window Cleaning Kit,"DEKTON 4-in-1 Telescopic Window Cleaning Kit with 8ft Long Reach Pole, Bendable Duster, Squeegee & Scrubber for High Windows, Ceilings & Conservatories",B0FV33KQPL,5055441466248,EAN,T1,80,True,0,0.2016666666666668,2.578857630008528,8.724,17.81,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.2632,MATCH,,Dekton Miscellaneous,https://www.poundwholesale.co.uk/dekton-multifunctional-extendable-8ft-cleaning-kit-4pc,https://www.amazon.co.uk/dp/B0FV33KQPL,,,STALE_SOURCE,NOT_CHECKED,in stock,2026-03-23T11:39:46.652386,https://www.poundwholesale.co.uk/diy/wholesale-dekton-tools/dekton-miscellaneous,0.2319166666666668
Dekton 6pc Insulated Screwdriver Set,DEKTON 2PCS VDE Insulated Screwdriver Set – Tested to 1000V | EN IEC 60900:2018 Certified | Chrome Vanadium Steel Blade | Magnetic Tips | Anti-Slip Ergonomic Handle | Professional Electrical Toolkit,B0FTYY2GYW,5055441466729,EAN,T1,60,True,0,0.2016666666666668,5.435759209344121,3.792,8.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.1481,MATCH,,Dekton Screwdrivers,https://www.poundwholesale.co.uk/dekton-vde-insulated-cr-v-screwdriver-set-2pc,https://www.amazon.co.uk/dp/B0FTYY2GYW,,,STALE_SOURCE,NOT_CHECKED,in stock,2026-03-23T12:14:17.061258,https://www.poundwholesale.co.uk/diy/wholesale-dekton-tools/dekton-screwdrivers,0.2319166666666668
Marksman Flat & Phillips Insulated Screwdriver Set 4pc,Marksman 4Pc Insulated Screwdriver Set Red,B0CGNSBP58,5038673542430,Title,T2,45,False,0,0.2229166666666666,13.84575569358178,1.272,5.99,B,Opportunity: positive profit with zero/unknown sales,MEDIUM,Yes,LOW,0.625,MATCH,,Wholesale Hand Tools,https://www.poundwholesale.co.uk/marksman-flat-phillips-insulated-screwdriver-set-4pc,https://www.amazon.co.uk/dp/B0CGNSBP58,,AMAZON_EAN_MISSING,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T17:20:11.923656,https://www.poundwholesale.co.uk/diy/wholesale-hand-tools,0.2229166666666666
"Sealapack Resealable & Reusable Food Bags 10"" X 12"" 15 Pack","Sealapack Large Resealable, Reuseable Food Bags, Pack Of 15 Bags 25 X 30 cm",B0BXFN6TWD,5053249248967,EAN,T1,95,True,0,0.1916666666666672,15.582655826558309,0.8160000000000001,5.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.4667,MATCH,,Food Freezer Bags,https://www.poundwholesale.co.uk/sealapack-resealable-reusable-food-bags-10-x-12-15-pack,https://www.amazon.co.uk/dp/B0BXFN6TWD,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-25T02:59:55.703657,https://www.poundwholesale.co.uk/kitchenware/wholesale-household-bags/food-freezer-bags,0.22041666666666726
Smart Choice Microfibre Pawprint Pet Towel 50cm X 100cm Assorted Colours,"Microfibre Towel for Dog, 100cmx50cm Dog Towel for Drying Dogs, Quick Dry Absorbent Pet Towels, Soft, Lightweight Pet Fabric for Drying Dogs, Puppies & Cats, Ideal for Indoor, Outdoor & Travel Use",B0FF2TBK3X,5052516215787,EAN,T1,40,True,0,0.1916666666666671,8.19088319088321,2.148,7.25,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.1034,MATCH,,Other,https://www.poundwholesale.co.uk/smart-choice-microfibre-pawprint-pet-towel-50cm-x-100cm-assorted-colours,https://www.amazon.co.uk/dp/B0FF2TBK3X,Available (see Keepa data),BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,,,,0.22041666666666715
Large Dish Drainer Graphite,My Bargains Online Shop Graphite Plastic Kitchen Cutlery Dish Drainer,B0080NPKD6,5022092001760,EAN,T1,60,True,0,0.1916666666666664,12.609649122807,1.164,7.43,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.2727,MATCH,,Bowls Storage,https://www.poundwholesale.co.uk/large-dish-drainer-graphite,https://www.amazon.co.uk/dp/B0080NPKD6,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-22T16:49:37.307456,https://www.poundwholesale.co.uk/wholesale-cleaning/bowls-storage,0.22041666666666634
Cake Cases Assorted Designs 100 Pack,"Pack of 100 Cup Cake, Fairy Cake & Muffin Cases in Fancy Assorted Designs",B00HZN9DDA,5015302477202,EAN,T1,60,True,0,0.1904166666666669,15.11243386243388,0.852,5.45,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.6,MATCH,,Wholesale Baking,https://www.poundwholesale.co.uk/cake-cases-4-asst-design-pk-100,https://www.amazon.co.uk/dp/B00HZN9DDA,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T14:09:21.616114,https://www.poundwholesale.co.uk/kitchenware/wholesale-baking,0.21897916666666692
Fun Time Tingle Stimulating Lubricant 75ml,3 x Tingle Stimulating Sex Lube Fun Time Play Lubrication Water Based Lube 75ml,B0DJD5981G,5020535015466,EAN,T1,60,True,0,0.18641666666666623,153.46692111959288,0.912,8.09,B,Opportunity: positive profit with zero/unknown sales,HIGH,Yes,LOW,0.3571,MISMATCH_CHECK,Recalculated for Amazon multipack quantity,Wholesale First Aid Medical,https://www.poundwholesale.co.uk/fun-time-tingle-stimulating-lubricant-75ml,https://www.amazon.co.uk/dp/B0DJD5981G,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T19:02:00.396475,https://www.poundwholesale.co.uk/health-beauty/wholesale-first-aid-medical,0.21437916666666615
Smart Choice Ceramic Dog Print Pet Bowl 16 X 6cm,16cm Ceramic Dog Print Food Drink Feeding Bowl Grey Puppy Pet 800ml Dinner Bowl,B0D3QKK4N5,5052516213530,EAN,T1,60,True,0,0.1816666666666677,6.41931684334515,2.736,8.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.2778,MATCH,,Pet Bowls,https://www.poundwholesale.co.uk/smart-choice-ceramic-dog-print-pet-bowl-16-x-6cm,https://www.amazon.co.uk/dp/B0D3QKK4N5,Available (see Keepa data),BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-24T08:39:36.367843,https://www.poundwholesale.co.uk/pet-supplies/pet-bowls,0.20891666666666783
Clear Plastic Round Food Containers With Lid 1000ml 4 Pack,Pack of 4 Food Storage Container With Lid Round 1000ml Kitchen Essential,B07DC7Q2DV,5030481930362,EAN,T1,60,True,0,0.1799999999999995,13.636363636363596,0.924,5.52,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.4615,MATCH,,Wholesale Storage Boxes Containers,https://www.poundwholesale.co.uk/clear-plastic-round-food-containers-with-lid-1000ml-4-pack,https://www.amazon.co.uk/dp/B07DC7Q2DV,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T10:31:33.985637,https://www.poundwholesale.co.uk/kitchenware/wholesale-storage-boxes-containers,0.2069999999999994
Skin Treats Vitamin E Hydrogel Face Mask CDU,Skin Treats Vitamin E Hydrogel Face Mask - 60g | Protects Skin from Toxins and Stressors,B0D49PBRGN,5060563215230,EAN,T1,95,True,0,0.1750000000000003,15.086206896551754,0.732,3.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.5385,MATCH,,Wholesale Skin Care,https://www.poundwholesale.co.uk/skin-treats-vitamin-e-hydrogel-face-mask-cdu,https://www.amazon.co.uk/dp/B0D49PBRGN,Available (see Keepa data),,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T16:46:34.641739,https://www.poundwholesale.co.uk/health-beauty/wholesale-skin-care,0.20125000000000032
Marksman Steel Border Spade With PVC Handle,Border Spade With PVC Handle,B003HDWQFY,5038673700038,EAN,T1,75,True,0,0.1529166666666668,2.2554080629301887,7.476000000000001,13.19,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.6667,MATCH,,Garden Tools,https://www.poundwholesale.co.uk/border-spade-with-handle-made-of-steel,https://www.amazon.co.uk/dp/B003HDWQFY,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-24T12:26:58.002028,https://www.poundwholesale.co.uk/wholesale-garden/garden-tools,0.1758541666666668
Marksman Clear Hot Melt Glue Sticks 11 X 200mm 10pc,10Pcs Adhesive Hot Melt Glue Sticks Trigger Electric Gun Craft Tool 11mm X 200mm,B07GFQL9WZ,5038673685533,EAN,T1,60,True,0,0.1516666666666659,7.940663176265232,1.632,5.39,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.3333,MATCH,,Wholesale Glue Adhesives Tape,https://www.poundwholesale.co.uk/marksman-clear-hot-melt-glue-sticks-11-x-200mm-10pc,https://www.amazon.co.uk/dp/B07GFQL9WZ,Available (see Keepa data),BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T15:28:28.902920,https://www.poundwholesale.co.uk/diy/wholesale-glue-adhesives-tape,0.17441666666666578
Halloween Novelty Glasses Assorted,Gem Imports Halloween Pumpkin Glitter Novelty Fancy Dress Glasses,B0CKXS1FQK,5056170355155,EAN,T1,60,True,0,0.147916666666666,11.73941798941794,0.852,5.39,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.3,MATCH,,Wholesale Halloween,https://www.poundwholesale.co.uk/halloween-novelty-glasses-assorted,https://www.amazon.co.uk/dp/B0CKXS1FQK,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-08-06T12:45:13.781716,https://www.poundwholesale.co.uk/seasonal/wholesale-halloween,0.1701041666666659
Foil BBQ Grill Trays 33cm x 23cm 2 Pack,Pack of 2 Foil BBQ Grill Tray 33 x 23cm Serving Party Food,B073JYWF87,5030481930492,EAN,T1,75,True,0,0.1470833333333331,12.35994397759102,0.768,5.29,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.5,MATCH,,Wholesale Foil,https://www.poundwholesale.co.uk/foil-bbq-grill-trays-33cm-x-23cm-2-pack,https://www.amazon.co.uk/dp/B073JYWF87,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-24T06:50:45.007685,https://www.poundwholesale.co.uk/kitchenware/wholesale-foil,0.16914583333333305
Smart Choice Metal Chain Dog Lead 3 Assorted Colours,Metal Dog Chain Lead Various coloured handle with reflective stitch detailing (Blue Handle Metal Dog Chain),B00V580TXY,5015302200923,EAN,T1,40,True,0,0.1400000000000005,7.486631016042811,1.584,6.48,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.25,MATCH,,Wholesale Pet Walking Grooming,https://www.poundwholesale.co.uk/premium-metal-chain-lead,https://www.amazon.co.uk/dp/B00V580TXY,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-24T11:17:44.121578,https://www.poundwholesale.co.uk/pet-supplies/wholesale-pet-walking-grooming,0.1610000000000006
Just Stationery E-Mailer Bag Small 12 Pack,"Tallon Just Stationery 160x230mm Small E Mailer Bag (Pack of 12), 4247",B0051Q111U,5013922042473,EAN,T1,75,True,0,0.1383333333333335,11.527777777777793,0.78,4.45,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.7273,MATCH,,Stationery Pound Lines,https://www.poundwholesale.co.uk/ee-mailer-bags-small-pack-12,https://www.amazon.co.uk/dp/B0051Q111U,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T00:09:01.422366,https://www.poundwholesale.co.uk/pound-lines/stationery-pound-lines,0.15908333333333352
