SupplierTitle,AmazonTitle,match_type,EAN,EAN_OnPage,ASIN,bought_in_past_month,NetProfit,ROI,SellingPrice_incVAT,SupplierPrice_exVAT,bucket,inclusion_reason,confidence,verification_status,title_similarity,asin_product_count,supplier_category,SupplierURL,AmazonURL,ProfitMargin,Breakeven,fba_seller_count,fbm_seller_count,total_offer_count,validation_required,priority
JAUNTY PAPER STRAWS 40PK,"Paper Straws,100 Pcs Premium Quality Paper Drinking Straw for Wedding Party Restaurant Juice, Coffee Cold Drinks, Dessert and DIY Decoration Colorful Bendy Disposable Straws",T1,5056175901647,798239493105.0,B0DY81V88H,600.0,-0.9629999999999996,-61.81001283697045,3.39,1.008,C,Close to breakeven (-0.96 GBP gap); Very high demand (600 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.09523809523809523,1,unknown,https://www.efghousewares.co.uk/time-to-party-paper-straws,https://www.amazon.co.uk/dp/B0DY81V88H,-34.08849557522122,4.5456,,,1.0,NO,HIGH
WHEELIE BIN NUMBERS 0-9 ASRTD,"4 x Bin Numbers for Wheelie Bins, 0-9, Dustbin Stickers, Easy Application 17.5cm Stick On Number Stickers - Weatherproof Self Adhesive Vinyl (Number 1)",T2,5060071380598,,B0BRNNJJ21,400.0,-0.6737500000000003,-61.81192660550461,3.99,0.54,C,Close to breakeven (-0.67 GBP gap); Very high demand (400 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.14285714285714285,3,unknown,https://www.efghousewares.co.uk/wheelie-bin-numbers-0-9-asrtd,https://www.amazon.co.uk/dp/B0BRNNJJ21,-20.26315789473685,4.7985,,,,YES,MEDIUM
KEEP IT HANDY KITCHEN BRUSHES 3PC,"Crevice Cleaning Brush, 3pcs Long Handle Scrubbing brush, Grout brush, Multifunctional Bathroom Tile Groove Gap Thin brush for Narrow Corners in home Kitchen and Window Groove",T2,5055566995050,,B0DM8LV43L,700.0,-1.0483333333333331,-62.03155818540434,3.29,1.14,C,Near breakeven (-1.05 GBP gap); Very high demand (700 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.05,1,unknown,https://www.efghousewares.co.uk/keep-it-handy-kitchen-brushes-3pc-107010,https://www.amazon.co.uk/dp/B0DM8LV43L,-38.2370820668693,4.548,,,2.0,YES,MEDIUM
LITTLE STARS UNICORN PLATE,"Lesser & Pavey LP42495A Little Stars Unicorn Tray,Pink and White",T1,5010792424941,5010792424958.0,B07GXWF5FZ,50.0,-1.5600000000000005,-62.151394422310766,6.0,1.96,C,Near breakeven (-1.56 GBP gap); Moderate demand (50 sold/month); EAN-confirmed match,MEDIUM,VERIFIED,0.375,2,unknown,https://www.efghousewares.co.uk/little-stars-unicorn-plate-114705,https://www.amazon.co.uk/dp/B07GXWF5FZ,-31.200000000000006,7.871999999999999,,,7.0,NO,LOW
HANDY HOMES DISPOSABLE GLOVES,"Disposable Gloves, Plastic Food Safe Polyethylene Work Gloves for Kitchen Cooking Cleaning Safety Food Handling Pack of 100",T2,5055257821750,,B0D7FR4T36,900.0,-0.9729999999999996,-62.45186136071885,3.99,1.008,C,Close to breakeven (-0.97 GBP gap); Very high demand (900 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.14285714285714285,1,unknown,https://www.efghousewares.co.uk/handy-homes-disposable-gloves,https://www.amazon.co.uk/dp/B0D7FR4T36,-29.26315789473683,5.1576,,,1.0,YES,MEDIUM
PRICES 5 HOUSEHOLD CANDLE,Price's - Household Candles - Pack of 5 - Unscented - 5 Hour Burn Time - Premium White Wax,T1,5010414354052,5010414354052.0,B000TAUNT4,500.0,-1.0449999999999997,-62.57485029940118,3.45,1.12,C,Near breakeven (-1.04 GBP gap); Very high demand (500 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.18181818181818182,1,unknown,https://www.efghousewares.co.uk/prices-5-household-candle-pk12-1-12,https://www.amazon.co.uk/dp/B000TAUNT4,-36.34782608695651,4.704,,,24.0,NO,HIGH
BRIGHT & HOMELY NON SLIP MAT 30CM X 150CM ASSORTED COLOURS,"HOMESHOPA Multipurpose Non Slip Mat, Cream 150cm X 30cm Anti Slip Rug Gripper Roll Rubber Matting, Non-adhesive Grip Liner, Shelf Drawer Line, Waterproof Floor Mat for Home, Office, Car, Caravans",T2,5050796010726,,B08TN2G5K8,200.0,-0.6977500000000002,-62.63464991023342,3.99,0.564,C,Close to breakeven (-0.70 GBP gap); Very high demand (200 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.18518518518518517,1,unknown,https://www.efghousewares.co.uk/bright-homely-non-slip-mat-30x150cm-114337,https://www.amazon.co.uk/dp/B08TN2G5K8,-20.984962406015043,4.8273,,,,YES,MEDIUM
GOOGLY WIGGLE EYES 50PC,50PCS Self Adhesive Wiggle Googly Eyes 14mm Black White Eyes for DIY Scrapbooking Toys Accessories,T2,5056239404114,,B0DLT1NQB2,100.0,-0.976333333333333,-62.665810868634985,2.99,1.008,C,Close to breakeven (-0.98 GBP gap); High demand (100 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.23076923076923078,1,unknown,https://www.efghousewares.co.uk/googly-wiggle-eyes-50pc,https://www.amazon.co.uk/dp/B0DLT1NQB2,-39.183946488294296,4.1616,,,1.0,YES,LOW
SE BLACK & WHITE COTTON REEL SET 18PC,"Korbond Black and White Sewing Thread Set - 320m Polyester Spool - Crafting, Sewing, Hand and Machine",T1,5055319516501,5027439080798.0,B0F7LXKKC2,200.0,-0.976333333333333,-62.665810868634985,2.99,1.008,C,Close to breakeven (-0.98 GBP gap); Very high demand (200 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.16666666666666666,1,unknown,https://www.efghousewares.co.uk/se-black-white-cotton-reel-set-18pc-111478,https://www.amazon.co.uk/dp/B0F7LXKKC2,-39.183946488294296,4.1616,,,1.0,NO,HIGH
ELYSIUM SPA BATH SALTS 450GM VANILLA,Elysium Spa Natural Vanilla Epsom Bath Salts,T1,5020535011994,5020535011994.0,B07Z3M7YWK,200.0,-0.9399999999999996,-62.66666666666664,3.96,0.95,C,Close to breakeven (-0.94 GBP gap); Very high demand (200 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.7142857142857143,1,unknown,https://www.efghousewares.co.uk/elysium-spa-bath-salts-450gm-vanilla,https://www.amazon.co.uk/dp/B07Z3M7YWK,-28.48484848484847,5.088,,,7.0,NO,HIGH
DRAPER TENON SAW 250MM,"Draper 82199 Venom Double Ground 12PPI Tenon Saw, 250 mm Blade Length,Blue",T1,5010559802135,5010559821990.0,B01LYFUYTJ,200.0,-2.965,-62.684989429175474,6.39,4.18,C,Very high demand (200 sold/month); EAN-confirmed match,MEDIUM,VERIFIED,0.16666666666666666,1,unknown,https://www.efghousewares.co.uk/draper-tenon-saw-250mm,https://www.amazon.co.uk/dp/B01LYFUYTJ,-55.68075117370892,9.948,,,14.0,NO,HIGH
RYSONS KITCHEN TEA STRAINER STAINLESS STEEL,"Tea Strainer Fine Mesh,Tea Sieve,Stainless Steel Tea Strainer,Tea Strainers Kitchen Colander Sieve with Handle,Sifting Dry Ingredients,for Juice Egg Tea Coffee Flour Filter",T1,5056239413529,762744304126.0,B0DZXFBDZQ,100.0,-1.06,-62.72189349112427,4.5,1.14,C,Near breakeven (-1.06 GBP gap); High demand (100 sold/month); EAN-confirmed match,MEDIUM,VERIFIED,0.21052631578947367,1,Rysons Kitchen Tea Strainer S,https://www.efghousewares.co.uk/rysons-kitchen-tea-strainer-s/s-105679,https://www.amazon.co.uk/dp/B0DZXFBDZQ,-28.26666666666667,5.771999999999999,,,7.0,NO,MEDIUM
SE INVISIBLE SEWING THREAD 4PC,"Invisible Thread - Clear, 200m",T2,5055319517089,,B0056A8CVI,200.0,-1.0612499999999998,-62.79585798816567,4.29,1.14,C,Near breakeven (-1.06 GBP gap); Very high demand (200 sold/month),MEDIUM,LIKELY_VALID,0.4,1,unknown,https://www.efghousewares.co.uk/se-invisible-sewing-thread-4pc-111487,https://www.amazon.co.uk/dp/B0056A8CVI,-29.68531468531468,5.5635,,,,NO,MEDIUM
BLACKSPUR KNIFE RETRACTABLE UP,"Amazon Basics Soft Grip Retractable Box Cutter with 3 Replaceable Blades, Black/Silver",T1,5017403143024,840095857451.0,B08D9S39JG,300.0,-1.190666666666667,-62.86518831397396,3.46,1.344,C,Near breakeven (-1.19 GBP gap); Very high demand (300 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.09090909090909091,1,unknown,https://www.efghousewares.co.uk/blackspur-knife-retractable-up,https://www.amazon.co.uk/dp/B08D9S39JG,-41.29479768786128,4.8888,,,1.0,NO,HIGH
DECOR SNAP N SEAL STAINLESS STEEL BOTTLE GREY 500ML,"Décor Snap n Seal 500ml Stainless Steel Water Bottle with Straw, BPA Free - Leakproof Metal Flask with Carry Handle for School, Travel, Work & Gym - Ideal Drinking Bottle for Kids & Adults - Grey",T3,9300621039269,,B09TFTY986,400.0,-2.532166666666666,-63.02057408329184,5.5,3.468,C,Very high demand (400 sold/month),MEDIUM,LIKELY_VALID,0.3076923076923077,4,Decor Snap N Seal S,https://www.efghousewares.co.uk/decor-snap-n-seal-s/s-bottle-grey-500ml-109647,https://www.amazon.co.uk/dp/B09TFTY986,-55.2472727272727,8.538599999999999,,,,NO,MEDIUM
HOBBY STORMAX ORGANISER BOX 3 LTR,"3 Tier Stackable Craft Storage Box – 30 Adjustable Compartments, Clear Plastic Organiser with Carry Handle – Ideal for Beads, DIY, Tools & Art Supplies",T1,8694064021105,5055884526172.0,B08618XK4X,200.0,-2.428333333333332,-63.07359307359304,8.99,3.3,C,Very high demand (200 sold/month); EAN-confirmed match,MEDIUM,VERIFIED,0.14285714285714285,6,unknown,https://www.efghousewares.co.uk/hobby-stormax-organiser-box-3-ltr-113424,https://www.amazon.co.uk/dp/B08618XK4X,-32.413793103448256,11.904000000000002,,,2.0,NO,HIGH
PRODEC LOW TACK MASKING TAPE 50MMX50M,"ProDec 2 inch x 50m Low Tack Multi Surface Painters Masking Tape for Delicate Surfaces Gives Sharp Paint Lines for Indoor Painting and Decorating, Compatible with All Paints, 2"" 50mm wide",T1,5019200033508,5019200033508.0,B00555K9MO,200.0,-2.076666666666666,-63.12056737588652,5.5,2.74,C,Very high demand (200 sold/month); EAN-confirmed match,MEDIUM,VERIFIED,0.19230769230769232,1,unknown,https://www.efghousewares.co.uk/prodec-low-tack-masking-tape-50mmx50m-113701,https://www.amazon.co.uk/dp/B00555K9MO,-45.30909090909089,7.991999999999999,,,5.0,NO,HIGH
ADDIS SMALL FUNNEL 80ML,"Addis Plastic 8 cm Funnel, Transparent, Small",T2,5010303166759,,B07DG1386M,100.0,-0.5945833333333336,-63.2535460992908,3.89,0.39,C,Close to breakeven (-0.59 GBP gap); High demand (100 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.2857142857142857,1,unknown,https://www.efghousewares.co.uk/addis-small-funnel-80ml,https://www.amazon.co.uk/dp/B07DG1386M,-18.341902313624686,4.6035,,,,YES,LOW
DISPOSABLE GLOVES 100PC,Disposable Plastic Polythene Multi-Purpose Gloves - 100pcs,T1,5050565759887,6972963509392.0,B09HRZM9H5,100.0,-0.9863333333333328,-63.30765939238336,2.99,1.008,C,Close to breakeven (-0.99 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.3333333333333333,1,unknown,https://www.efghousewares.co.uk/disposable-gloves-100pc-120100,https://www.amazon.co.uk/dp/B09HRZM9H5,-39.58528428093643,4.1736,,,1.0,NO,MEDIUM
PRICES CITRONELLA MAXI 4 TEALIGHT,Price's Candles Citronella Scented Tealights | Protects from Unwanted Flies & Insects | Pack of 4 Maxi Tealights,T1,8005730010420,8005730010420.0,B00MNLIE2U,50.0,-1.0200000000000002,-63.35403726708076,3.0,1.06,C,Near breakeven (-1.02 GBP gap); Moderate demand (50 sold/month); EAN-confirmed match,MEDIUM,VERIFIED,0.23076923076923078,1,unknown,https://www.efghousewares.co.uk/prices-citronella-maxi-4-tealight-2020-,https://www.amazon.co.uk/dp/B00MNLIE2U,-40.80000000000001,4.223999999999999,,,12.0,NO,LOW
ART BOX MAGIC SAND WITH TOOLS,THE ART BOXArtBox Magic Sand,T2,5013922031118,,B076QP2V9K,200.0,-2.8146666666666675,-63.42196184467479,7.3,3.888,C,Very high demand (200 sold/month),MEDIUM,LIKELY_VALID,0.6,1,unknown,https://www.efghousewares.co.uk/art-box-magic-sand-with-tools,https://www.amazon.co.uk/dp/B076QP2V9K,-46.26849315068495,10.677600000000002,,,16.0,NO,MEDIUM
ROLSON SCREWDRIVER 2PC SET POUND THROUGH,Rolson 28522 4 pc Screwdriver Set,T2,5029594291828,,B001WV6AQ4,500.0,-2.543333333333333,-63.42477140482128,4.4,3.46,C,Very high demand (500 sold/month),MEDIUM,LIKELY_VALID,0.4,1,unknown,https://www.efghousewares.co.uk/rolson-screwdriver-2pc-set-pound-through-123605,https://www.amazon.co.uk/dp/B001WV6AQ4,-69.36363636363635,7.452,,,6.0,NO,MEDIUM
WORLD OF PETS SQUEAKY FRUIT DOG TOY,Petface Foodie Faces Reuben Radish Plush Dog Toy with Crinkle Leaves and Built-In Squeaker (Pack of 1),T1,5052516112918,5053707045497.0,B0FTSL3WCV,500.0,-0.8449999999999998,-63.53383458646614,4.59,0.78,C,Close to breakeven (-0.84 GBP gap); Very high demand (500 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.14285714285714285,1,unknown,https://www.efghousewares.co.uk/world-of-pets-squeaky-fruit-dog-toy-102922,https://www.amazon.co.uk/dp/B0FTSL3WCV,-22.09150326797385,5.604,,,1.0,NO,HIGH
AMTECH DECORATORS EDGE,"Amtech G0992 300mm (12"") Decorator's edge",T1,5032759018000,5032759041954.0,B00O8X4OXO,50.0,-1.9616666666666656,-63.69047619047616,5.23,2.53,C,Near breakeven (-1.96 GBP gap); Moderate demand (50 sold/month); EAN-confirmed match,MEDIUM,VERIFIED,0.3333333333333333,2,unknown,https://www.efghousewares.co.uk/amtech-decorators-edge,https://www.amazon.co.uk/dp/B00O8X4OXO,-45.00956022944548,7.583999999999999,,,12.0,NO,LOW
BLOC PAINT ROLLER TRAY 9 INCH,"Hamilton for The Trade Paint Roller Tray | 9"", Black",T1,5056170326841,5056405100277.0,B0BS72TKTM,100.0,-1.0766666666666658,-63.70808678500981,5.74,1.14,C,Near breakeven (-1.08 GBP gap); High demand (100 sold/month); EAN-confirmed match,MEDIUM,VERIFIED,0.375,1,unknown,https://www.efghousewares.co.uk/bloc-paint-roller-tray-9-inch,https://www.amazon.co.uk/dp/B0BS72TKTM,-22.508710801393704,7.031999999999999,,,3.0,NO,MEDIUM
GLASS STRAWS REUSEABLE PK4,"White Glass Straws with Cleaner, Pack of 4 - Reusable & Stylish Design, Perfect for Hot & Cold Drinks",T2,5056170328890,,B088FNCLL8,400.0,-0.9996666666666664,-64.1634574240479,3.25,1.008,C,Close to breakeven (-1.00 GBP gap); Very high demand (400 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.16666666666666666,1,unknown,https://www.efghousewares.co.uk/glass-straws-reuseable-pk4,https://www.amazon.co.uk/dp/B088FNCLL8,-36.91076923076922,4.4496,,,10.0,YES,MEDIUM
COUNTY FLOURESCENT STARS 100 42MM,Fluorescent Neon Stars 42mm 100 Count (Pack of 1) for Sales Shops and Cars,T1,5021827107180,5021827107180.0,B00CQQCI6K,100.0,-0.9003333333333331,-64.21778411792674,2.99,0.852,C,Close to breakeven (-0.90 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.2727272727272727,1,unknown,https://www.efghousewares.co.uk/county-flourescent-stars-100-42mm,https://www.amazon.co.uk/dp/B00CQQCI6K,-36.133779264214034,4.0704,,,15.0,NO,MEDIUM
COMMAND DESIGNER MEDIUM HOOK NICKEL(17081BNUK,"Command Medium Brushed Nickel Designer Hook, Indoor use - 1 Metal Medium Hook and 2 Adhesive Strips - Hang Jackets, Purses, Handbags, Backpacks, Hats, Scarves, Dog leads - Organise Damage Free",T1,51131964358,51131964358.0,B002PQEBQ6,300.0,-2.295,-64.28571428571428,5.25,3.02,C,Very high demand (300 sold/month); EAN-confirmed match,MEDIUM,VERIFIED,0.15384615384615385,1,unknown,https://www.efghousewares.co.uk/command-designer-medium-hook-nickel-17081bnuk,https://www.amazon.co.uk/dp/B002PQEBQ6,-52.457142857142856,8.004,,,10.0,NO,HIGH
HIGHLIGHTER PENS NEON PK3,"Kores - Neon Highlighter Pens - Fine High Liner, Neon, Water Based-Ink Highlighter Pen with Ergonomic Shape, Chisel Tip - Stationery School Supplies, Office Supplies - Pack of 4 in Assorted Colours",T1,5056709010036,9023800362407.0,B00DBU74L4,50.0,-0.902,-64.33666191155491,4.26,0.852,C,Close to breakeven (-0.90 GBP gap); Moderate demand (50 sold/month); EAN-confirmed match,MEDIUM,VERIFIED,0.13043478260869565,1,unknown,https://www.efghousewares.co.uk/highlighter-pens-neon-pk3-96392,https://www.amazon.co.uk/dp/B00DBU74L4,-25.40845070422536,5.3424,,,2.0,NO,LOW
MASTERPLUG 5A FUSE PK4,"GTSE 5A Electrical Fuses, Pack of 5, Household Domestic Mains Plug Ceramic Fuses, 240V, BS 1362 Compliant",T2,5015056353029,,B08MFTDRXG,200.0,-0.7537500000000003,-64.42307692307695,3.99,0.62,C,Close to breakeven (-0.75 GBP gap); Very high demand (200 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.07142857142857142,1,unknown,https://www.efghousewares.co.uk/masterplug-5a-fuse-pk4,https://www.amazon.co.uk/dp/B08MFTDRXG,-22.669172932330834,4.8945,,,,YES,MEDIUM
BRIGHT & HOMELY COCKTAIL STICKS 800 PACK,"50Pcs Palm Tree Picks, 6 Colours Fireworks Cocktail Sticks Foil Cocktail Accessories for Birthday Wedding Christmas Party Cupcake Fruit Drinks",T2,5050796011372,,B093VKJYG1,100.0,-0.7537500000000003,-64.42307692307695,3.99,0.62,C,Close to breakeven (-0.75 GBP gap); High demand (100 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.1111111111111111,1,unknown,https://www.efghousewares.co.uk/bright-homely-200-cocktail-sticks-pk4-120271,https://www.amazon.co.uk/dp/B093VKJYG1,-22.669172932330834,4.8945,,,,YES,LOW
CITRONELLA GEL 125G,"Zero In 30-Day Gel Diffuser, Natural Citronella, Mosquito Repeller, Indoor and Outdoor Use, Bee Safe, Travel Size",T2,8711295214370,,B0BS6W9CR4,100.0,-0.7537500000000003,-64.42307692307695,3.99,0.62,C,Close to breakeven (-0.75 GBP gap); High demand (100 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.06666666666666667,1,unknown,https://www.efghousewares.co.uk/citronella-gel-125-gram,https://www.amazon.co.uk/dp/B0BS6W9CR4,-22.669172932330834,4.8945,,,,YES,LOW
EUROWRAP GIANT BIRTHDAY BADGE GIRL,Birthday Girl Rosette Badge Baby Pink Birthday Girl Award Ribbon Badge Decorations for Kids Girls Party Decoration Supplies,T2,5033601004677,,B0B2JCJKWC,300.0,-0.7537500000000003,-64.42307692307695,3.99,0.62,C,Close to breakeven (-0.75 GBP gap); Very high demand (300 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.21428571428571427,1,unknown,https://www.efghousewares.co.uk/eurowrap-giant-birthday-badge-girl-104510,https://www.amazon.co.uk/dp/B0B2JCJKWC,-22.669172932330834,4.8945,,,,YES,MEDIUM
ADORN COLOUR CHANGING EGG TIMER,"Colour Changing Egg Timer - for Soft, Medium and Hard Boiled Eggs, Reusable Kitchen Tool, Boiled Egg Timer, Easy to Read and Use Cooking Timer",T2,6923456795853,,B0B8ZJB28V,600.0,-1.0508333333333335,-64.4683026584867,4.22,1.08,C,Near breakeven (-1.05 GBP gap); Very high demand (600 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.23529411764705882,1,unknown,https://www.efghousewares.co.uk/adorn-colour-changing-egg-timer,https://www.amazon.co.uk/dp/B0B8ZJB28V,-29.88151658767773,5.481,,,,YES,MEDIUM
KILNER 6 0.125LT SEALS OOS,"Kilner Replacement Rubber Seals Pack of 6 Airtight Food-Safe Seals for 0.125L Round Clip Top Jars Durable and Reusable for Preserving, Storage, and Airtight Freshness",T1,5010853073057,5010853073057.0,B007T8KHVS,100.0,-1.5833333333333333,-64.62585034013605,3.5,1.9,C,Near breakeven (-1.58 GBP gap); High demand (100 sold/month); EAN-confirmed match,MEDIUM,VERIFIED,0.17647058823529413,1,unknown,https://www.efghousewares.co.uk/kilner-6-0-125lt-seals-oos,https://www.amazon.co.uk/dp/B007T8KHVS,-54.285714285714285,5.4,,,9.0,NO,MEDIUM
RAPIDE SPRAY MATT BLK 400ML,All Purpose Black MATT 400ML - Professional Satin Finish Spray Wood Color Paint,T2,5055319517331,,B078H9LRGX,500.0,-1.7446666666666666,-64.665184086978,5.26,2.148,C,Near breakeven (-1.74 GBP gap); Very high demand (500 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.25,1,unknown,https://www.efghousewares.co.uk/rapide-spray-matt-blk-400ml,https://www.amazon.co.uk/dp/B078H9LRGX,-39.80228136882128,7.3536,,,13.0,YES,MEDIUM
STATUS SCART LEAD 1M CABLE NICKEL IN CDU,"Status 2m Scart Lead, 21‑Pin, Gold‑Plated Cable with 7mm OD, Fully Wired for Audio and Video, High Conductivity (S2MGPSCART1PK6)",T2,5022822163836,,B00HD79ZQI,200.0,-1.15125,-64.67696629213482,4.29,1.23,C,Near breakeven (-1.15 GBP gap); Very high demand (200 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.1875,1,unknown,https://www.efghousewares.co.uk/status-scart-lead-1m-cable-nickel-in-cdu,https://www.amazon.co.uk/dp/B00HD79ZQI,-32.20279720279719,5.671499999999999,,,,YES,MEDIUM
151 GLUE SHOE FIX 30ML,30ml Shoe Fix Repair Glue Adhesive Waterproof Bond Leather Canvas Rubber Vinyl,T1,5053249226095,5053249226095.0,B07H2JK676,400.0,-1.225666666666667,-64.71312917986623,3.25,1.344,C,Near breakeven (-1.23 GBP gap); Very high demand (400 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.3333333333333333,1,unknown,https://www.efghousewares.co.uk/151-glue-shoe-fix-2-23,https://www.amazon.co.uk/dp/B07H2JK676,-45.25538461538461,4.7208,,,7.0,NO,HIGH
SUPER DREAMER FITTED SHEET SINGLE BLACK,GC GAVENO CAVAILIA Fitted Sheet Single Bed (91 x 190cm) - Black Bedding Sheets - Plain Dyed Microfiber Bed Sheets Single - (10 inch) 25cm Deep Pocket Bottom Sheet - Easycare - Wrinkle & Fade Resistant,T1,5051346795933,5051346795933.0,B0BTMN9W7Y,200.0,-1.9883333333333328,-64.76655808903364,5.09,2.52,C,Near breakeven (-1.99 GBP gap); Very high demand (200 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.16,1,unknown,https://www.efghousewares.co.uk/super-dreamer-fitted-sheet-single-black-123674,https://www.amazon.co.uk/dp/B0BTMN9W7Y,-46.87622789783888,7.475999999999999,,,2.0,NO,HIGH
151 FLEXIBLE GLUE FANTASTIC ELASTIC 20G,151 Fantastic Elastic Flexible Wateproof Glue,T1,5050375101333,5050375101333.0,B004QX29CO,100.0,-1.096666666666667,-64.89151873767258,2.98,1.14,C,Near breakeven (-1.10 GBP gap); High demand (100 sold/month); EAN-confirmed match,MEDIUM,VERIFIED,0.8333333333333334,1,unknown,https://www.efghousewares.co.uk/151-glue-elastic-glue-20grm,https://www.amazon.co.uk/dp/B004QX29CO,-44.16107382550336,4.296,,,25.0,NO,MEDIUM
"ROLSON DR BIT&SOCKET HOLDERS 2-IN-1 1/4""","Draper Expert 1/4"" Square Drive to 1/4"" Hexagon Bit Holder Socket | Screwdriver Drill Impact Driver Adapter | 85125",T1,5029594303071,5010559851256.0,B01LZET0XV,300.0,-2.4283333333333337,-64.92869875222816,3.89,3.19,C,Very high demand (300 sold/month); EAN-confirmed match,MEDIUM,VERIFIED,0.0625,1,Rolson Dr Bit Socket Holders 2 In 1 1,https://www.efghousewares.co.uk/rolson-dr-bit-socket-holders-2-in-1-1/4-123592,https://www.amazon.co.uk/dp/B01LZET0XV,-74.91002570694089,6.803999999999999,,,14.0,NO,HIGH
